,Dataset,Compression_method,Model,Fold,nun_zero_coefs,R2_score_train,MAE_score_train,RMSE_score_train,rho_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_test,dataset_size,group,prot_length
40,TIM THEMA,mean,esm1v_650M,1,25,0.2260894642210624,0.4056629633456419,0.5392864128562321,0.5391043069386161,0.2023163998515134,0.4044877258711777,0.518973881342445,0.5224872203853663,1519,Growth,252
41,TIM THEMA,mean,esm1v_650M,2,35,0.260111630909303,0.3850284725454232,0.5087244660216341,0.5831337523311193,0.1762397259850456,0.4365164301755233,0.6023608506413632,0.4580239272606229,1519,Growth,252
42,TIM THEMA,mean,esm1v_650M,3,22,0.1751778273898474,0.4304324582030445,0.5582115707007081,0.5241085801278662,0.1789600044966854,0.3985298080725584,0.5195754889227244,0.5057819158638054,1519,Growth,252
43,TIM THEMA,mean,esm1v_650M,4,30,0.2582518943021706,0.4037117837065156,0.5316349403657928,0.5914515598647662,0.1480170296232061,0.4048970402921298,0.5172504131649671,0.4426581649673496,1519,Growth,252
44,TIM THEMA,mean,esm1v_650M,5,25,0.1983017689744682,0.4033169089054794,0.5342690391693061,0.5417421363126435,0.1969194174170145,0.4403279787511086,0.5767101618598739,0.5792927043999453,1519,Growth,252
45,parEparD all,mean,esm1v_650M,1,221,0.81673788507612,0.0327555376313141,0.0615414968081693,0.4041206551115083,0.778792047260616,0.0332718685871034,0.0606104215409683,0.4286375645978889,9193,Growth,93
46,parEparD all,mean,esm1v_650M,2,236,0.8179657961143775,0.0314086852426095,0.0587982042397849,0.4022820978677376,0.8215895879841952,0.0342067815979601,0.06444838805683,0.4251173761945287,9193,Growth,93
47,parEparD all,mean,esm1v_650M,3,100,0.666884143515379,0.0434029826121074,0.0810465928306763,0.4521425956956247,0.6757712084061944,0.043212090654371,0.0813357313586681,0.3845164741295828,9193,Growth,93
48,parEparD all,mean,esm1v_650M,4,490,0.883125036940884,0.0274687908604262,0.0491166688181255,0.3753203901365184,0.7833261989542644,0.0297840315518135,0.060142760226768,0.3369028889486623,9193,Growth,93
49,parEparD all,mean,esm1v_650M,5,164,0.7613082697723332,0.0362364429314952,0.0677983644242674,0.4230136795450539,0.7679066671611103,0.0384235734700326,0.0718489296313266,0.4199271873516755,9193,Growth,93
50,PA FLU,mean,esm1v_650M,1,10,0.022549553708009,0.3840399010929096,0.5224677161122736,0.2194835045585626,0.0241017787183156,0.3851608532002711,0.5005274982533995,0.1803328438620365,2363,Viral replication,716
51,PA FLU,mean,esm1v_650M,2,13,0.0247866464310398,0.3881150888080519,0.5312107715423783,0.2112935248830848,0.001971985695842,0.3739792001556706,0.4622764383312253,0.1950568313843391,2363,Viral replication,716
52,PA FLU,mean,esm1v_650M,3,16,0.0293652184024112,0.3833362527726154,0.5281523862873972,0.2103198810163151,0.0262463868701199,0.3755030089775955,0.4672779041749668,0.2170191957115901,2363,Viral replication,716
53,PA FLU,mean,esm1v_650M,4,20,0.0419944324384726,0.3746104379840307,0.4933377405730207,0.2494413873055868,0.0125441830006,0.402297837241817,0.5941900898169794,0.1942958168705333,2363,Viral replication,716
54,PA FLU,mean,esm1v_650M,5,20,0.0351415499129231,0.378272428180833,0.5042166899301243,0.2344397450344506,0.0115271406254494,0.3861032195386549,0.5600820793658147,0.1355130111604113,2363,Viral replication,716
55,TIM SULSO,mean,esm1v_650M,1,36,0.4093652194822945,0.3770042633816313,0.4680114596857172,0.6586442344235293,0.3754409552610831,0.398632291568203,0.4835943762065956,0.6342823216098935,1519,Growth,248
56,TIM SULSO,mean,esm1v_650M,2,38,0.3968972697018911,0.3873798238553405,0.4759395175445221,0.6585175624093975,0.3787685086330721,0.3774091707471492,0.4705852192595879,0.5991658052776805,1519,Growth,248
57,TIM SULSO,mean,esm1v_650M,3,46,0.44382126104456,0.3667633831379915,0.4530515260338542,0.676701587818236,0.3910213559953214,0.3737968957767445,0.4826905050531063,0.6708574308681947,1519,Growth,248
58,TIM SULSO,mean,esm1v_650M,4,34,0.390608344840636,0.3900504243667599,0.4781371656663115,0.645245645385675,0.3131846964578891,0.4094310097336636,0.4960920421270433,0.5855530117291281,1519,Growth,248
59,TIM SULSO,mean,esm1v_650M,5,41,0.408338337618332,0.379561382526161,0.4667874228479213,0.6652015270757721,0.3726220479494365,0.4043409393340141,0.4920729116839559,0.5995184957673181,1519,Growth,248
60,IF1 ECOLI,mean,esm1v_650M,1,26,0.3559822700402147,0.1693312006673382,0.2288812388856951,0.5535873976518298,0.2798600217204495,0.1718201433470388,0.2260553828145186,0.566832953661911,1439,Growth,72
61,IF1 ECOLI,mean,esm1v_650M,2,31,0.3468805666836035,0.1662516140962527,0.2268998198525043,0.5649412643932159,0.3536865884757046,0.1727004793470057,0.2292152802831323,0.5053147488044181,1439,Growth,72
62,IF1 ECOLI,mean,esm1v_650M,3,25,0.3206226126307749,0.1661415957891696,0.2271052730254935,0.5302432160218035,0.283604414907564,0.1803630378440464,0.256836248027091,0.546862882442443,1439,Growth,72
63,IF1 ECOLI,mean,esm1v_650M,4,14,0.2576720633123196,0.1801622866855765,0.2450011151654842,0.5052225973649164,0.2191117757093672,0.1774256430282163,0.2389908199703198,0.4612444809404685,1439,Growth,72
64,IF1 ECOLI,mean,esm1v_650M,5,24,0.3455071145490109,0.1697805653207516,0.2282369625240367,0.536183049980708,0.3500916083689478,0.1635302853876894,0.2253749874921742,0.5261740163981141,1439,Growth,72
65,PTEN HUMAN,mean,esm1v_650M,1,75,0.3365307873314249,0.2074203515709045,0.2599443227737045,0.6122628391994546,0.2969661358624509,0.2081843209205918,0.2595450335668754,0.541848854925983,4229,Protein stability,403
66,PTEN HUMAN,mean,esm1v_650M,2,85,0.3402590722385223,0.2041553836935896,0.2561269032003214,0.6078546311461674,0.3273882860961572,0.2150306876047162,0.2662733573623205,0.5893787631525812,4229,Protein stability,403
67,PTEN HUMAN,mean,esm1v_650M,3,52,0.3102416118181798,0.2114730084667338,0.2630953370494284,0.589459446038583,0.2746650642036261,0.2163996222888576,0.2715118255625425,0.572650927216367,4229,Protein stability,403
68,PTEN HUMAN,mean,esm1v_650M,4,87,0.3553151535795898,0.2039810036741402,0.2561241294611928,0.6167169487021171,0.3263298133938769,0.2019805399751576,0.2545053898885063,0.5972739303657281,4229,Protein stability,403
69,PTEN HUMAN,mean,esm1v_650M,5,74,0.3204703934944609,0.2090919897146475,0.2604367051838594,0.5951716077613096,0.2863988565824604,0.2173236793117159,0.2723652784799336,0.556052541101032,4229,Protein stability,403
70,BG STRSQ,mean,esm1v_650M,1,204,0.5254670981948744,0.4611522813745588,0.6131894785365447,0.6890115623658365,0.385259145439275,0.4998731462680442,0.6644290617843439,0.6413861244309758,3500,Enzyme function,501
71,BG STRSQ,mean,esm1v_650M,2,131,0.4486207974055799,0.4955658603811264,0.6559322111385193,0.6515437614784626,0.3538146756240444,0.5215994505964007,0.7038813142153459,0.5762851567888402,3500,Enzyme function,501
72,BG STRSQ,mean,esm1v_650M,3,140,0.4347279052870875,0.5023595223964964,0.6658389138254885,0.6491983921113097,0.4292756825130701,0.4990764802885055,0.6524239839043586,0.6258965566884209,3500,Enzyme function,501
73,BG STRSQ,mean,esm1v_650M,4,214,0.5191902601304389,0.4469518757457393,0.5948369697094175,0.6813155979425425,0.3913596637444875,0.5510234568357467,0.749704830550272,0.657821618299029,3500,Enzyme function,501
74,BG STRSQ,mean,esm1v_650M,5,128,0.4415894338910024,0.5029502186572552,0.6657222404899888,0.6489954357151393,0.3486569036951362,0.5050283977161135,0.680374249546374,0.5781371315447905,3500,Enzyme function,501
75,HG FLU,mean,esm1v_650M,1,72,0.3311620377896981,0.8828613356004176,1.0578488239082344,0.6187723082367972,0.3269416509052654,0.9123268156968812,1.0878273810076216,0.6179669452901364,11279,Viral replication,565
76,HG FLU,mean,esm1v_650M,2,92,0.3501358386349043,0.8729403549221098,1.0468695178900849,0.6331469948367459,0.3206459882423782,0.8970000523334858,1.0768338822743506,0.6084728481018854,11279,Viral replication,565
77,HG FLU,mean,esm1v_650M,3,70,0.3271871452750168,0.8936453523830528,1.068311424920411,0.6181474939093882,0.3260290703696163,0.8843757670789357,1.0600845622126065,0.6127282042016832,11279,Viral replication,565
78,HG FLU,mean,esm1v_650M,4,74,0.3373245129066322,0.888511658629107,1.0633170880266605,0.62343572592765,0.3099840263551074,0.8816872535275448,1.0598155419293764,0.5977948780082641,11279,Viral replication,565
79,HG FLU,mean,esm1v_650M,5,72,0.3303880671950111,0.8877873129066792,1.0640030571069303,0.61978164718045,0.3354141817711725,0.8879085980644376,1.0595613087273652,0.6191739688421898,11279,Viral replication,565
80,BLAT ECOLX 2014,mean,esm1v_650M,1,109,0.5305078889098744,0.2553087815039115,0.3102065973978568,0.7628892379592411,0.4907055052915762,0.2681941923916885,0.3291364273894918,0.748684592277237,5468,Growth,286
81,BLAT ECOLX 2014,mean,esm1v_650M,2,111,0.5427459437577157,0.2514602031734363,0.3067974614710256,0.7745070776571212,0.5258672577697485,0.2587358765036794,0.314816858707445,0.7611190709581409,5468,Growth,286
82,BLAT ECOLX 2014,mean,esm1v_650M,3,103,0.530888072546599,0.2560650136477118,0.3121639105123595,0.7649669915200245,0.4957410218034555,0.2592081927860023,0.3179541901479143,0.7387512860819619,5468,Growth,286
83,BLAT ECOLX 2014,mean,esm1v_650M,4,101,0.5314966347310792,0.2545119322214018,0.310627365332789,0.7671954314343036,0.4955482508210919,0.2675287888866985,0.3243409322319179,0.7347476802118169,5468,Growth,286
84,BLAT ECOLX 2014,mean,esm1v_650M,5,102,0.5182570884758829,0.2591040537158857,0.3165604459445624,0.7587016478104873,0.5179072152773194,0.2577236859634832,0.3108079390427181,0.749360909932436,5468,Growth,286
85,BLAT ECOLX 2013,mean,esm1v_650M,1,103,0.6579305692805503,0.8966302872561129,1.1452051544544213,0.7766428417031819,0.4945648657128443,1.0700592584673685,1.3687685443774924,0.6490806956455791,989,Other,286
86,BLAT ECOLX 2013,mean,esm1v_650M,2,120,0.6596493591182914,0.902445634742663,1.1471558020573065,0.7676150073504274,0.516298121641513,1.024054707357799,1.3110724764575366,0.6718889109023715,989,Other,286
87,BLAT ECOLX 2013,mean,esm1v_650M,3,117,0.6744453638663459,0.8694351911646689,1.1077148063809443,0.764103755615052,0.4805733862984819,1.1044360825148545,1.4349419998470887,0.7007634053009638,989,Other,286
88,BLAT ECOLX 2013,mean,esm1v_650M,4,86,0.5863000435383868,0.9682139493167126,1.2259845327801442,0.7334112306580164,0.5487897044626742,1.06669572507093,1.419345609139595,0.7254527414004548,989,Other,286
89,BLAT ECOLX 2013,mean,esm1v_650M,5,127,0.6880281482316479,0.8638139201659631,1.1081569874954225,0.7748894027486788,0.4562370966470288,1.0546936903870032,1.337081973974004,0.6814412753118505,989,Other,286
90,CALM1 HUMAN,mean,esm1v_650M,1,103,0.2002559532238776,0.2471965519895363,0.3178464465815224,0.4418007132440214,0.0996842720668369,0.2705159497476495,0.346462879592878,0.3148302804866815,1962,Growth,149
91,CALM1 HUMAN,mean,esm1v_650M,2,47,0.118122658608423,0.2572755107286102,0.3271475091671393,0.3539080273031877,0.0621780201491409,0.2954076087159143,0.376927976833928,0.2815030853807992,1962,Growth,149
92,CALM1 HUMAN,mean,esm1v_650M,3,66,0.1435991689677306,0.2646193936879917,0.33479177505684,0.369087714866177,0.0656635758916607,0.2638049281809318,0.3265155922015245,0.2753779701929267,1962,Growth,149
93,CALM1 HUMAN,mean,esm1v_650M,4,63,0.1741979866226319,0.2592832812776229,0.3290345726967726,0.4127831119883184,0.0394220201009061,0.2586878920121637,0.3303245606283868,0.2298974174231164,1962,Growth,149
94,CALM1 HUMAN,mean,esm1v_650M,5,37,0.1172455201822791,0.2669064762814621,0.3371930167533394,0.3433790335922221,0.0599881272109099,0.2648419538350564,0.3404206468053214,0.2464969049926485,1962,Growth,149
95,HSP82 YEAST,mean,esm1v_650M,1,260,0.6990156046564502,0.1299841949365358,0.1926054836208303,0.6484807156768578,0.6454473817505818,0.1397396014602788,0.2055701250295947,0.5678918794986767,4543,Growth,709
96,HSP82 YEAST,mean,esm1v_650M,2,272,0.6900827292010187,0.1304328182400421,0.1941122044395447,0.6449577168488264,0.6738181035421036,0.1378686062049842,0.2026255120845053,0.631950557396266,4543,Growth,709
97,HSP82 YEAST,mean,esm1v_650M,3,214,0.6644210811183564,0.1353127982672217,0.2017324759098249,0.629103815417708,0.609623160659328,0.1501357937995796,0.2228452668443024,0.6184890148032238,4543,Growth,709
98,HSP82 YEAST,mean,esm1v_650M,4,345,0.7438188811142772,0.1188778992397192,0.1759492681839236,0.6604530949101476,0.5891451695599856,0.1461988171720565,0.2300941968936428,0.5999801653801601,4543,Growth,709
99,HSP82 YEAST,mean,esm1v_650M,5,326,0.7247481790478112,0.1253466768618774,0.1857374567960941,0.654021508473725,0.6521853319937203,0.1323742687948963,0.1963563234605239,0.6344927534456996,4543,Growth,709
100,BLAT ECOLX 2015,mean,esm1v_650M,1,103,0.5777276311084535,0.6247553460593749,0.7475005606752703,0.7837493074750334,0.5463119968200512,0.6483795193015293,0.7786297754558834,0.7610991588961711,4996,Growth,286
101,BLAT ECOLX 2015,mean,esm1v_650M,2,163,0.6479825737629847,0.5614106152264622,0.6860579051091423,0.8173179690782371,0.6005689215230929,0.5849272713130916,0.7155392606853744,0.791656187232839,4996,Growth,286
102,BLAT ECOLX 2015,mean,esm1v_650M,3,123,0.5989913476883719,0.6044725777728058,0.7286982147974552,0.793747570792698,0.5887320128356495,0.6100524523905066,0.7404593657955442,0.7879902564284804,4996,Growth,286
103,BLAT ECOLX 2015,mean,esm1v_650M,4,135,0.6158311684519606,0.5914832558398321,0.7155700277561808,0.8023422330380582,0.5889775537328211,0.6048780710900826,0.7302548122134062,0.7799430921869633,4996,Growth,286
104,BLAT ECOLX 2015,mean,esm1v_650M,5,98,0.5664014427694763,0.6322668008066067,0.7544080846221244,0.776486399835733,0.5406039939757921,0.6645753448106357,0.7953641150395229,0.7623038229029686,4996,Growth,286
105,RASH HUMAN,mean,esm1v_650M,1,357,0.7174749551173822,0.1125896397513671,0.1622934163846974,0.8523195603637346,0.6137355800668967,0.1351039118217546,0.1840516997355494,0.7534249409642346,3134,Enzyme function,189
106,RASH HUMAN,mean,esm1v_650M,2,333,0.7014211712335823,0.115079261481192,0.1660348694031907,0.8456814997289084,0.6407670826854119,0.1348641017598263,0.1811698090454317,0.789676060557702,3134,Enzyme function,189
107,RASH HUMAN,mean,esm1v_650M,3,251,0.6683190971885806,0.1272136337572196,0.1723812495806911,0.8088036514612044,0.5362088805347449,0.1393075486545949,0.2178684062264306,0.7904394628911299,3134,Enzyme function,189
108,RASH HUMAN,mean,esm1v_650M,4,321,0.699021833304391,0.116060684966227,0.1677354645362542,0.8447099626523497,0.6145437701171224,0.1389679223272024,0.1828740781083561,0.759305392966962,3134,Enzyme function,189
109,RASH HUMAN,mean,esm1v_650M,5,358,0.72171804767632,0.1132605945851586,0.1600686117486373,0.8507276868946276,0.6070472305760063,0.1307380823726546,0.1904785052810469,0.7885027317058257,3134,Enzyme function,189
110,TIM THETH,mean,esm1v_650M,1,29,0.3021904062920534,0.4372268157403052,0.50055289798934,0.6075958964438983,0.2887037446137086,0.4701660967993908,0.530966963150488,0.6125057249448737,1519,Growth,254
111,TIM THETH,mean,esm1v_650M,2,33,0.3557860552200276,0.4263441705905124,0.4877282082895919,0.6517780775713198,0.2656564715130851,0.4469567326003231,0.512386324206893,0.5339137244801503,1519,Growth,254
112,TIM THETH,mean,esm1v_650M,3,39,0.3629259506683805,0.4245299559439145,0.4875851280602885,0.6485020619467246,0.2673843498217002,0.4311843212721829,0.4997591512025073,0.5262376237623761,1519,Growth,254
113,TIM THETH,mean,esm1v_650M,4,39,0.3423451970514585,0.4309492253636557,0.4940249370545986,0.6304187510777836,0.3392176395877252,0.4210709868023979,0.4826350183677005,0.6126696793924431,1519,Growth,254
114,TIM THETH,mean,esm1v_650M,5,40,0.3715549813156763,0.4148641427054795,0.4783672218300859,0.6449265964185695,0.3333694861555301,0.4337193885388813,0.5034502846265622,0.6518701103292622,1519,Growth,254
115,AMIE PSEAE,mean,esm1v_650M,1,177,0.4864657549529225,0.1992816586047921,0.2701325388623565,0.7384564972626826,0.4685534043549048,0.2049605641437992,0.2829962982350544,0.7361357738423767,6568,Enzyme function,346
116,AMIE PSEAE,mean,esm1v_650M,2,194,0.5152299056329299,0.1936021793631793,0.2644881205728842,0.7525269153303333,0.4598341162246082,0.2040096442788794,0.276700476606884,0.7210910105997389,6568,Enzyme function,346
117,AMIE PSEAE,mean,esm1v_650M,3,213,0.5255234939176829,0.1898809990702085,0.2588606529115341,0.7554289222074991,0.4312209476538187,0.2169763190225923,0.2960931846387895,0.7169699403195594,6568,Enzyme function,346
118,AMIE PSEAE,mean,esm1v_650M,4,181,0.5006813357330451,0.1987766942928077,0.2700769504394893,0.7449432886841485,0.4482993534359711,0.1983241095550534,0.2726899617188886,0.7041015222885829,6568,Enzyme function,346
119,AMIE PSEAE,mean,esm1v_650M,5,181,0.4913795754212618,0.1996704106488214,0.2719414429721116,0.7383919986831201,0.4580341744071962,0.2016983310726337,0.2730111230525304,0.7115815683992105,6568,Enzyme function,346
120,RL401 2016,mean,esm1v_650M,1,27,0.2974673250160523,0.1289538623095099,0.1563465933487697,0.5640790786439731,0.2866183039473838,0.1305362472981256,0.1582046107706807,0.5278819574975564,1324,Growth,128
121,RL401 2016,mean,esm1v_650M,2,11,0.2246716586089,0.13806872733183,0.1652405452547825,0.4964387076174632,0.1762954243378975,0.1365856725335194,0.165936264352931,0.4295350936915995,1324,Growth,128
122,RL401 2016,mean,esm1v_650M,3,25,0.3095739561482495,0.1305003144944353,0.1571157404094401,0.5789296309930158,0.2482538469801771,0.1255308405851397,0.152679029440272,0.4563924781792378,1324,Growth,128
123,RL401 2016,mean,esm1v_650M,4,18,0.2489317387283282,0.1313087937225449,0.1599643569938712,0.4970253688015719,0.1860247709670509,0.145774330186014,0.1746889295873809,0.512419173548325,1324,Growth,128
124,RL401 2016,mean,esm1v_650M,5,20,0.2544312707581595,0.1324412475399823,0.1601909430319039,0.5340929995835927,0.2875401250251579,0.1358964257627355,0.1615414224613035,0.5710197936238445,1324,Growth,128
125,MTH3 HAEAESTABILIZED,mean,esm1v_650M,1,76,0.4242955624453522,0.2335266025612926,0.2781675219334676,0.6796843524540117,0.3569048572992294,0.2449551752578006,0.2932492373687406,0.634333619740508,1777,Growth,331
126,MTH3 HAEAESTABILIZED,mean,esm1v_650M,2,66,0.4064801902251361,0.2362198602899458,0.2806178977448051,0.6680128007575129,0.387435701220458,0.2527333744966917,0.2934390260856471,0.6798532898479879,1777,Growth,331
127,MTH3 HAEAESTABILIZED,mean,esm1v_650M,3,119,0.4802354531461983,0.2206126405602601,0.2649683780351237,0.7169660578379283,0.3727353435971032,0.2361413328748353,0.2862766304817211,0.6294681396658925,1777,Growth,331
128,MTH3 HAEAESTABILIZED,mean,esm1v_650M,4,202,0.5534522791138297,0.1994526949365598,0.2446388919713543,0.7642217015718127,0.395805767086559,0.2342160527336765,0.285261642035901,0.6477753435056701,1777,Growth,331
129,MTH3 HAEAESTABILIZED,mean,esm1v_650M,5,76,0.4307456523145532,0.233795681975981,0.2778028327150626,0.6889310620940929,0.3132974740019837,0.2499293269523433,0.2983403773160612,0.5785281853478459,1777,Growth,331
130,SUMO1 HUMAN,mean,esm1v_650M,1,201,0.609075583291522,0.1811733551128505,0.234230022677198,0.7791022615888957,0.4150625571468443,0.2296367730050076,0.2966661386361696,0.6635977821366682,1801,Growth,101
131,SUMO1 HUMAN,mean,esm1v_650M,2,137,0.5539271978130508,0.1983483180456847,0.2523029683676336,0.755127021240634,0.4002006363962852,0.2239656201319673,0.2913788009453912,0.6177209204334142,1801,Growth,101
132,SUMO1 HUMAN,mean,esm1v_650M,3,140,0.5347322914730218,0.2031858250447503,0.2597755785598339,0.7385014911543699,0.457508060119526,0.2096731670293006,0.2676142137119787,0.6799406920633012,1801,Growth,101
133,SUMO1 HUMAN,mean,esm1v_650M,4,116,0.512283955545237,0.2062796867262877,0.2622301632953534,0.72289890146928,0.4477678746778558,0.2239050043032323,0.2853622554044442,0.6805209741787078,1801,Growth,101
134,SUMO1 HUMAN,mean,esm1v_650M,5,168,0.5739271131107617,0.1922040300189522,0.2470161615652399,0.762303432985112,0.4508011114356925,0.2164316438576088,0.2758867831330013,0.6702720581101872,1801,Growth,101
135,TPK1 HUMAN,mean,esm1v_650M,1,95,0.1587529092391426,0.4089116883582995,0.4918833923674739,0.4310676513971312,0.1235428993482349,0.4125368527811878,0.4938455548341918,0.4005090727613948,3424,Growth,243
136,TPK1 HUMAN,mean,esm1v_650M,2,93,0.1702625886083024,0.4050943742577136,0.4882074263322503,0.4549659625162522,0.1223427355855913,0.4107827696607297,0.4947848396877398,0.3783383789414845,3424,Growth,243
137,TPK1 HUMAN,mean,esm1v_650M,3,81,0.1539671430503,0.4087238157276825,0.488949888413373,0.436370878463696,0.1253227674101961,0.4186357114803692,0.5108647396988037,0.3899310230756109,3424,Growth,243
138,TPK1 HUMAN,mean,esm1v_650M,4,101,0.1942841374487103,0.3944604643648848,0.4781209980351558,0.4833038769140155,0.0930723277734753,0.4286621183385652,0.5162644746506833,0.3288882949954627,3424,Growth,243
139,TPK1 HUMAN,mean,esm1v_650M,5,87,0.1661932328523369,0.4050469720270386,0.4896783846640693,0.4488779055835807,0.0867848366972945,0.4201852780781687,0.5041267552155728,0.3208019172370552,3424,Growth,243
140,BF520 env,mean,esm1v_650M,1,97,0.3253073231299058,1.4191090834981115,1.7409621663746444,0.6081539266573591,0.3073201976847409,1.4016120486745456,1.7270399377944448,0.5908640725535611,12577,Viral replication,852
141,BF520 env,mean,esm1v_650M,2,84,0.3149782510141575,1.427735708210274,1.751108057493734,0.6016523712043795,0.3015452540637137,1.426309855931649,1.7471588312725868,0.5788563524778779,12577,Viral replication,852
142,BF520 env,mean,esm1v_650M,3,76,0.298182529525162,1.4432337089745522,1.765849522051281,0.5902736482766143,0.2853957860186116,1.467856859259944,1.7934195601701373,0.5825931118330031,12577,Viral replication,852
143,BF520 env,mean,esm1v_650M,4,62,0.284778476392902,1.465759832906257,1.785342063483975,0.5800410234615854,0.261777219883502,1.47904829500742,1.8123475955867687,0.5578781509481304,12577,Viral replication,852
144,BF520 env,mean,esm1v_650M,5,72,0.2867240650611702,1.4490745920948829,1.773024589200155,0.5810789113796119,0.292578576591063,1.4986545383653638,1.8129115769880173,0.5825739358564954,12577,Viral replication,852
145,KKA2 KLEPN,mean,esm1v_650M,1,90,0.3881443501195341,0.579146229424868,0.7428027376320896,0.6800620283094246,0.3563508138381512,0.5798060985884599,0.7424579978864307,0.6493144809316159,5224,Growth,264
146,KKA2 KLEPN,mean,esm1v_650M,2,66,0.3611197896293734,0.5934461804884307,0.7554894055545716,0.6588679149027457,0.3311320192427094,0.6061062869815735,0.7724561280286736,0.6440295800795124,5224,Growth,264
147,KKA2 KLEPN,mean,esm1v_650M,3,86,0.3766447251046818,0.5894200126961505,0.751674892687204,0.6714493929665242,0.3558046986468636,0.5822181092450265,0.7340057076017572,0.6589078831387744,5224,Growth,264
148,KKA2 KLEPN,mean,esm1v_650M,4,67,0.3546539510160252,0.5934863026548899,0.7555981949019571,0.6579733318958922,0.3633276061128472,0.5943378352050234,0.7684865872352996,0.6603885508428001,5224,Growth,264
149,KKA2 KLEPN,mean,esm1v_650M,5,59,0.3491912761929808,0.5929110675699746,0.7566567420399181,0.6542040124886169,0.3146607568896347,0.6407996876496008,0.8054378817907314,0.6131575698982198,5224,Growth,264
150,PABP singles,mean,esm1v_650M,1,204,0.7978194046110993,0.1249559204450876,0.1647438789828562,0.8673234483461565,0.6475267269588634,0.1598650092820306,0.2106581119843391,0.7922340657773331,1187,Growth,577
151,PABP singles,mean,esm1v_650M,2,39,0.5099594332538121,0.2085288067303707,0.2505779847453447,0.7282204730140635,0.419645035842903,0.2282694400997487,0.2952381404522402,0.7319862998609117,1187,Growth,577
152,PABP singles,mean,esm1v_650M,3,285,0.838184066585498,0.1073395717335043,0.1449322070008517,0.8850687390298463,0.6932700365060345,0.1656869420187864,0.2078902799824392,0.823340106263488,1187,Growth,577
153,PABP singles,mean,esm1v_650M,4,239,0.8113867128882195,0.1218089689393885,0.1601598201223342,0.8757450339311534,0.6772003487199274,0.147518509021572,0.1956237131714816,0.7599840622797069,1187,Growth,577
154,PABP singles,mean,esm1v_650M,5,67,0.6014649025801226,0.185358580413565,0.2317332159227951,0.7698437123769444,0.5912922754793899,0.1817135907799866,0.2245347151600473,0.714743653307708,1187,Growth,577
155,B3VI55 LIPST,mean,esm1v_650M,1,84,0.1886887660662627,0.2174446636996268,0.2917501767228584,0.4508567459181419,0.1575501071386224,0.2198311922862627,0.296333105083126,0.410894128059866,8067,Growth,439
156,B3VI55 LIPST,mean,esm1v_650M,2,87,0.1888636203827409,0.2178101039280507,0.2915826529275527,0.4500004246725871,0.167736943029692,0.2191167059451378,0.2951117102580292,0.4261381020678962,8067,Growth,439
157,B3VI55 LIPST,mean,esm1v_650M,3,87,0.1910865175318802,0.216643270315042,0.2907018223606866,0.4502609714246964,0.1806202772789145,0.2198805834878104,0.294857748845836,0.4571763861997944,8067,Growth,439
158,B3VI55 LIPST,mean,esm1v_650M,4,94,0.2010423862755008,0.2153127052094902,0.2879870736901141,0.4629429884120896,0.1799398900425388,0.2205882233208776,0.2986622891160483,0.4365662507552806,8067,Growth,439
159,B3VI55 LIPST,mean,esm1v_650M,5,99,0.2055495467621233,0.2154999500680106,0.2901812691477775,0.4674170242632096,0.1859771403674216,0.2168504584071655,0.2853733050470511,0.4375365235975602,8067,Growth,439
160,GAL4 YEAST,mean,esm1v_650M,1,27,0.3207833519628134,3.672486127714732,4.340987550862952,0.6221055686215825,0.1860474366169537,4.070405824214344,4.83633496307903,0.5009022012191341,1195,Growth,881
161,GAL4 YEAST,mean,esm1v_650M,2,34,0.331887235733873,3.672422848219153,4.330464596384235,0.6372283310487231,0.2912224807757959,3.856686747542984,4.4199038993237965,0.6120547610556171,1195,Growth,881
162,GAL4 YEAST,mean,esm1v_650M,3,29,0.2688598474348842,3.8844011135231,4.535408064207778,0.6022179344531214,0.2567290859906815,3.827109467205144,4.518608979038631,0.5798555203558842,1195,Growth,881
163,GAL4 YEAST,mean,esm1v_650M,4,27,0.281289287822478,3.8278647066509377,4.478565586461416,0.6096025541365474,0.2409200720202465,3.954833345852138,4.642131654519881,0.5448176972679947,1195,Growth,881
164,GAL4 YEAST,mean,esm1v_650M,5,27,0.2901142915547305,3.816189086886131,4.469576756633359,0.6098937171808732,0.2422625350802181,3.878279616742952,4.561015812038448,0.560730181800442,1195,Growth,881
165,PABP doubles,mean,esm1v_650M,1,722,0.784080518652825,0.1401721852562012,0.1820500104853015,0.9089136414106658,0.7705310568023219,0.1434092645529369,0.1871543295878971,0.9008876400326484,36521,Growth,577
166,PABP doubles,mean,esm1v_650M,2,693,0.7845576757698735,0.1397875878739523,0.1815261986747219,0.909309889367898,0.7692500815055759,0.1447424813434862,0.1889540511987832,0.8984275680549967,36521,Growth,577
167,PABP doubles,mean,esm1v_650M,3,658,0.7782931618580342,0.1420307329574465,0.1839300465491215,0.905944779825638,0.7715242690605967,0.1435322539760786,0.188929246786802,0.9068968438653756,36521,Growth,577
168,PABP doubles,mean,esm1v_650M,4,594,0.7744552926331633,0.1434968000169871,0.1862881678386499,0.9039553498839564,0.7614687130091079,0.1475352716775191,0.1898583634205743,0.903091015756936,36521,Growth,577
