,Dataset,Compression_method,Model,Fold,nun_zero_coefs,R2_score_train,MAE_score_train,RMSE_score_train,rho_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_test
3,PCP_Hydrophobicity,mean,8M,4,289,0.9313026593279824,0.0565499252290439,0.075001162580261,0.956788890269892,0.9332901960882624,0.05714741005552,0.0755383534865703,0.9585966993827412
4,PCP_Hydrophobicity,mean,8M,5,293,0.9325755769096722,0.0562163440191928,0.0744892908689345,0.9573524176215918,0.9281266916135146,0.0582506267850142,0.0776509232850198,0.955707687900238
0,PCP_mW_kDa,mean,8M,1,302,0.798586735933433,5.142175760497454,7.348437840764872,0.9328685126548908,0.7839382944703238,5.234776459332553,7.576649856345426,0.928785877634507
1,PCP_mW_kDa,mean,8M,2,303,0.7974340536955886,5.196923087792379,7.416339269790469,0.93141383072623,0.7920067571092269,5.134972356549876,7.236298526760991,0.9315368477022
2,PCP_mW_kDa,mean,8M,3,303,0.7977199034491402,5.142553727686958,7.364786796228532,0.9323864030362208,0.7911780478677883,5.2696918754914925,7.445522415487423,0.9277929006773804
3,PCP_mW_kDa,mean,8M,4,298,0.7970631698351349,5.133844962071725,7.357041186097402,0.9319149905238588,0.7927116358600788,5.253177178279834,7.495859197318119,0.9277162135047602
4,PCP_mW_kDa,mean,8M,5,298,0.7990545814569743,5.1050438797790125,7.27797054042157,0.932312799083082,0.7844729546455582,5.30021472364092,7.816641951013504,0.92913247510563
0,PCP_mW_kDa,mean,150M,1,548,0.8858448738790086,3.8500681987784655,5.532210545681369,0.9631142312020494,0.8712990025113159,4.0492640916381335,5.847621765146796,0.959347245260285
1,PCP_mW_kDa,mean,150M,2,548,0.8833687170451343,3.9147769836878656,5.627479178588185,0.9626095743269856,0.8822297541085742,3.85798609045628,5.445147552819299,0.9611097656079088
2,PCP_mW_kDa,mean,150M,3,545,0.8835913428849201,3.88545183330665,5.586968753140488,0.962669791748501,0.8819838493878678,3.945263257087345,5.597290175494512,0.9600178817120202
3,PCP_mW_kDa,mean,150M,4,546,0.8851315877830782,3.8376190405239545,5.535069266674026,0.9630152715602806,0.8756528034949174,4.051756281454758,5.805664795526551,0.960047837878204
4,PCP_mW_kDa,mean,150M,5,550,0.8850623717216988,3.819461882971525,5.504303274282935,0.9636112419973863,0.8753558067120089,4.0251332261096,5.944363475930046,0.962658204662296
0,SS_Coil,mean,8M,1,286,0.5442969225358978,0.0288543430904571,0.0424172094824919,0.7167906730945152,0.5544709088149813,0.0287558734354523,0.0394896364692145,0.7081455955634498
1,SS_Coil,mean,8M,2,288,0.5479925912195553,0.0286494651271378,0.0419421898641677,0.7202565651964389,0.5393946022552729,0.0291215644347949,0.0414263383787626,0.70254047893613
2,SS_Coil,mean,8M,3,287,0.554480283898219,0.0283470314221325,0.041027559691191,0.7202150728947797,0.5160682402450782,0.0299233080263482,0.0449772157410627,0.7120434777662104
3,SS_Coil,mean,8M,4,289,0.5537858824502129,0.0287803580612344,0.0416668300456419,0.7183882788341625,0.5122124521813081,0.0284600192068912,0.0426533833125231,0.7150020079857965
4,SS_Coil,mean,8M,5,286,0.5469396244974724,0.0284566383408391,0.0414056282003466,0.7200665505841009,0.5399665593046743,0.0292590366504102,0.0437199333784577,0.7142712824298041
0,PCP_length,mean,150M,1,552,0.8872523113140468,34.47472061328341,49.52269009304587,0.9636444239262524,0.8727537679414525,36.18312184307271,52.3045262245673,0.959935041934915
1,PCP_length,mean,150M,2,554,0.8846557488066563,35.06024588863989,50.41089922051101,0.9631586680385772,0.8841366578496409,34.44427746576766,48.57045009684785,0.9617241743758232
2,PCP_length,mean,150M,3,547,0.8849894183961233,34.788989658779386,50.01596830336856,0.9632727305140316,0.8834435760663256,35.30474762693417,50.05753922830516,0.9606891383691653
3,PCP_length,mean,150M,4,545,0.8865409217014459,34.34532540498017,49.52168600849844,0.963583531991636,0.8769349764935028,36.27501553586261,52.07265354489997,0.9608408980483648
4,PCP_length,mean,150M,5,553,0.886594462433943,34.146327999251554,49.213241572015136,0.9642358893669216,0.8762723402053653,36.11799270756573,53.41960752616688,0.9630722635903598
0,PCP_Isoelectric_point,mean,150M,1,574,0.8183958223754353,0.5647056518455558,0.7302395944896285,0.9194049285743828,0.8040195789512733,0.5772789029229785,0.7544858433554916,0.9177372124894796
1,PCP_Isoelectric_point,mean,150M,2,576,0.8191341382273021,0.5608107643073967,0.7264158574526991,0.9213312779531176,0.8030087077322754,0.5888873970372323,0.7662080039578943,0.9151232307211012
2,PCP_Isoelectric_point,mean,150M,3,552,0.8176074513828654,0.5657462682008281,0.7314835345341684,0.9202791332473774,0.8085436085920071,0.5752789853095802,0.7470655854189963,0.9187002845402752
3,PCP_Isoelectric_point,mean,150M,4,576,0.8190423433211583,0.5609435382505313,0.7270368857683938,0.9215377157736506,0.804186819372072,0.5876785208064728,0.7620535365485547,0.912970550692832
4,PCP_Isoelectric_point,mean,150M,5,567,0.8188169005945138,0.5633396616479768,0.730067119952136,0.9211751833766884,0.8040978629792501,0.5827266393089335,0.7513523050034637,0.9091589246156584
0,SS_H,mean,8M,1,286,0.8932009881246311,0.0463680485967329,0.0639798825384176,0.9289384662580744,0.8890302958138672,0.0467395509578449,0.0643729321755798,0.923121449804232
1,SS_H,mean,8M,2,283,0.8938170461972341,0.046271091866561,0.0637495412040083,0.928227259472374,0.88663301226372,0.0469791760009064,0.0652484502064031,0.9249525915031463
2,SS_H,mean,8M,3,284,0.8935578256119553,0.0460542502597176,0.0634764615480665,0.9279641104372636,0.8873423208573713,0.04789692044346,0.0664850943129584,0.9264032700695888
3,SS_H,mean,8M,4,283,0.8922042317068313,0.0465012161215179,0.0642634748255593,0.9281102966552032,0.8931978462044777,0.0462294888923139,0.063196818063512,0.9246755239597982
4,SS_H,mean,8M,5,283,0.8922003448060091,0.0461965303542492,0.063908578769801,0.9272656218373831,0.8925518160698906,0.0472011341883203,0.0648174184352571,0.9301558824338498
0,PCP_Charge,mean,150M,1,570,0.7997365466232892,2.441138680030077,3.504905847023289,0.925391095895498,0.791604292202209,2.5364149406158334,3.620357971188671,0.9201514613819592
1,PCP_Charge,mean,150M,2,568,0.8019440733785773,2.4484620781759263,3.490824470346827,0.9244351436196696,0.785537380088333,2.5398299709547945,3.651331349607679,0.9207596494388282
2,PCP_Charge,mean,150M,3,560,0.8005034177898538,2.4549853441173823,3.508121239864457,0.9238892488672196,0.7901438671680219,2.493502204093744,3.5924674313293936,0.924119502761656
3,PCP_Charge,mean,150M,4,567,0.8018915226617873,2.4387825757376924,3.4918436419584395,0.9258453427328628,0.7852139574275798,2.55289481252901,3.6517296433593343,0.9184428067704378
4,PCP_Charge,mean,150M,5,571,0.8012221547198883,2.4489206059718915,3.515274396899686,0.9251604755096062,0.7872127968896708,2.4983433478089894,3.560021411617211,0.917783218874272
0,SS_E,mean,150M,1,503,0.9131552569144062,0.0304634426286877,0.0444709903243739,0.9568645550847616,0.9038366019881268,0.0314320304533796,0.0462066225544135,0.9522654674133963
1,SS_E,mean,150M,2,503,0.9127009171775428,0.0304549571412969,0.0445681141140536,0.9568184465438344,0.9056374771483838,0.0315952491026831,0.0458507177668125,0.9529328997123184
2,SS_E,mean,150M,3,504,0.913385783608186,0.0303358540637858,0.0442538682932594,0.9570316403761088,0.9035428063940458,0.0319830405031863,0.0469467792473896,0.9524928257189864
3,SS_E,mean,150M,4,511,0.9121774282897416,0.0305715962728165,0.0445611303050137,0.9563516376059928,0.9082975393410476,0.0310278572236704,0.0457765617670952,0.9542629904317526
4,SS_E,mean,150M,5,500,0.9107521076989116,0.0306733033080441,0.0448570284134101,0.9555249669940532,0.9127135264174924,0.0310311530653059,0.0449118325820593,0.9573586679801532
0,PCP_AAfreq_Ala,mean,15B,1,3329,0.978639555840981,0.0041125195851446,0.0052801015355695,0.9878993743834968,0.9660982776422312,0.0051061487637773,0.0066421224140741,0.980252387537383
1,PCP_AAfreq_Ala,mean,15B,2,3246,0.9784721759738484,0.0041220411705985,0.005298215319469,0.9876982122192864,0.966947182247929,0.0050916821942414,0.0065725155327375,0.9816696366523648
2,PCP_AAfreq_Ala,mean,15B,3,3281,0.9783017084229922,0.0041560964303486,0.0053252145327242,0.9877870825712508,0.9670911532817704,0.0049875630506353,0.006527671442488,0.9802841537386348
3,PCP_AAfreq_Ala,mean,15B,4,3279,0.9783593601282704,0.0041449712144681,0.0053166093222989,0.987637572634408,0.9670149977197526,0.0050612583918502,0.0065433609699426,0.9818364522346296
4,PCP_AAfreq_Ala,mean,15B,5,3254,0.9785736191948926,0.004117708570516,0.0052786113802552,0.9878194094146496,0.9654880542985655,0.0051258264812245,0.0067515112068056,0.9805964940982348
0,PCP_Hydrophobicity,mean,650M,1,1009,0.9667133762296564,0.0404299357362173,0.0524840943753094,0.97846623757312,0.9585574951608214,0.0441687590176878,0.0583150133422813,0.9733624134399756
1,PCP_Hydrophobicity,mean,650M,2,1020,0.9660109044680756,0.0407591154091646,0.053055285199159,0.9778854877088242,0.961290256878956,0.0433286847499056,0.0562504278744539,0.9755378238311736
2,PCP_Hydrophobicity,mean,650M,3,1024,0.9664203677288224,0.0406545714708476,0.0528934877543764,0.9783608906490824,0.9590580676654344,0.0434280632368469,0.0571363154038081,0.9731371189863084
3,PCP_Hydrophobicity,mean,650M,4,1006,0.9657623721014064,0.0407668396905835,0.0529480373359802,0.9778111296444592,0.9629531820530024,0.0430591862383126,0.0562921890865407,0.9764274921162625
4,PCP_Hydrophobicity,mean,650M,5,1009,0.9658937628836852,0.0407781655429116,0.0529788008243929,0.9778574021210968,0.9629242295500192,0.0425777587747687,0.0557709314849321,0.9763508806147444
0,PCP_AAfreq_Ala,mean,650M,1,951,0.97117197860948,0.0047181749918009,0.0061340110269636,0.9835253382217892,0.9653540069154376,0.0051107138629684,0.0067146364106231,0.9800932907308484
1,PCP_AAfreq_Ala,mean,650M,2,943,0.971040787464308,0.0047177957024179,0.0061450144831954,0.9834176371477548,0.9656959461201852,0.005076196002496,0.0066957634065103,0.9804033640736728
2,PCP_AAfreq_Ala,mean,650M,3,954,0.9708760221983452,0.004734452601948,0.0061694959545991,0.9833167563979416,0.9667515006984224,0.0050358078336142,0.0065612710553467,0.9809361794495004
3,PCP_AAfreq_Ala,mean,650M,4,945,0.970847686046423,0.0047206485204699,0.0061707253314008,0.9833259761249394,0.9674919123346936,0.0049963986078886,0.006495885049665,0.981244218527728
4,PCP_AAfreq_Ala,mean,650M,5,956,0.9706488427389336,0.0047580622713135,0.0061781421246468,0.9832627484715868,0.9680180974791204,0.0048878898674894,0.0064993274508829,0.9820045082003084
0,PCP_AAfreq_Leu,mean,150M,1,534,0.9636905759597624,0.0042361469271937,0.0055138394708264,0.979249793353386,0.960658006844206,0.0043538940869033,0.005717388783379,0.9774301359130954
1,PCP_AAfreq_Leu,mean,150M,2,532,0.963845733672018,0.0042147213340471,0.0055041361500387,0.9793544094025188,0.9597854705314696,0.0044425340887567,0.005770558584351,0.9773451818385298
2,PCP_AAfreq_Leu,mean,150M,3,535,0.9636620553700022,0.0042291113061528,0.0055063279430657,0.9793144518755292,0.9616583516650344,0.0043301353046107,0.0056831923914417,0.9781420007074916
3,PCP_AAfreq_Leu,mean,150M,4,531,0.9636348869801544,0.0042508930336771,0.0055396991412943,0.9791622407602396,0.961114553635095,0.0043047487095085,0.005592670313917,0.9777432693133848
4,PCP_AAfreq_Leu,mean,150M,5,538,0.9634547842526388,0.0042165162155746,0.0054963420065256,0.979125245690549,0.9612617907797822,0.0044292304895754,0.0058172580724372,0.9784370081673798
0,PCP_Isoelectric_point,mean,15B,1,2339,0.8451272894682578,0.5236031617741916,0.67435706136875,0.9289836493906474,0.7844565990739247,0.6045361303835818,0.7912470752656706,0.9025292228483704
1,PCP_Isoelectric_point,mean,15B,2,2291,0.8438734923465003,0.5238262807145466,0.6749091836807419,0.930073299173826,0.7862893774995083,0.6149921685466228,0.7980612507191808,0.90623481576285
2,PCP_Isoelectric_point,mean,15B,3,2414,0.8447986173010037,0.5241253487354778,0.6747591800976251,0.9299645016722468,0.7930060169028254,0.6008394875360867,0.7767882663457928,0.909598456738047
3,PCP_Isoelectric_point,mean,15B,4,2297,0.8424301971233517,0.5267995523306119,0.6784290861786195,0.9293005901156256,0.7911000698648756,0.6018737572227183,0.7871068090401829,0.9039034014145
4,PCP_Isoelectric_point,mean,15B,5,2382,0.8454319103885547,0.5232980855847579,0.6743166245567931,0.9298900652629368,0.7941075770395741,0.5984298149768664,0.770272190350112,0.9009133859080736
0,PCP_AAfreq_Cys,mean,15B,1,3731,0.9526271235187626,0.0027183130631967,0.0035463123756305,0.936849794691616,0.9160112259607008,0.0035213683175421,0.0047399748784144,0.8985787524415959
1,PCP_AAfreq_Cys,mean,15B,2,3632,0.9522711753320972,0.0027456638864883,0.0036008634545811,0.9360050054103476,0.911317712982582,0.0034981373052553,0.0046398420103216,0.9026486834359294
2,PCP_AAfreq_Cys,mean,15B,3,3652,0.9513006964737684,0.00271472920475,0.0035501972129893,0.9380279817993786,0.9221784431786544,0.0035289659921891,0.004784378911752,0.896471718008088
3,PCP_AAfreq_Cys,mean,15B,4,3687,0.953760610352668,0.0027289340898043,0.003563784174251,0.9378478893472292,0.9055820405299966,0.0034750516106472,0.004663906551292,0.8912223367010095
4,PCP_AAfreq_Cys,mean,15B,5,3570,0.9491253503285022,0.0027658945071083,0.0036283318425792,0.935130560074326,0.929234548648196,0.0034330489684313,0.0045631605350739,0.903477425637793
0,PCP_Instability_index,mean,150M,1,496,0.5554191942953972,5.60089488091694,7.328903245335148,0.7180194841502588,0.5068770756639105,5.939988329222883,7.824371094299727,0.7004380146390258
1,PCP_Instability_index,mean,150M,2,498,0.5533601381077754,5.606261523030096,7.343251760891361,0.7208691697143053,0.5188705280499142,5.885886456282046,7.738430918014595,0.6902623841095091
2,PCP_Instability_index,mean,150M,3,511,0.5477100631622843,5.6366840938640514,7.385053545328773,0.7166073870495905,0.5409207389355006,5.760488883029394,7.57764757157225,0.7086279208940439
3,PCP_Instability_index,mean,150M,4,496,0.5488938622720068,5.647214306256934,7.393568989706728,0.7163745526869213,0.5367013508668448,5.726711919166313,7.538244617236046,0.7069209464369608
4,PCP_Instability_index,mean,150M,5,506,0.5561258500077839,5.657737469439726,7.422074104976419,0.720805318712334,0.5051403558856027,5.693806293167533,7.411415849883418,0.687773928278879
0,PCP_AAfreq_Leu,mean,8M,1,301,0.9273081668653468,0.0059019373695182,0.0078016641110322,0.9587814485718552,0.9155205499789448,0.0062618958928061,0.0083780912272583,0.9515372450917944
1,PCP_AAfreq_Leu,mean,8M,2,294,0.9256637975433418,0.0059714707369564,0.0078924088894295,0.957315058688107,0.9234525961984742,0.0060489184256695,0.0079614393589558,0.95646953735202
2,PCP_AAfreq_Leu,mean,8M,3,293,0.9258754261214044,0.005956292064072,0.0078643529952053,0.9575216449912158,0.923019804802122,0.0060184502857294,0.0080527918320399,0.9568411339634731
3,PCP_AAfreq_Leu,mean,8M,4,303,0.9258852057115304,0.0059890219963037,0.0079085372029923,0.95805407382939,0.9229920550221962,0.0059469273234793,0.0078703390383537,0.9539753361307606
4,PCP_AAfreq_Leu,mean,8M,5,299,0.9255409041056136,0.0059435338093879,0.0078454410379144,0.95706514635181,0.924238073412246,0.0060980869061291,0.008135309234963,0.9589833835137908
0,SS_Coil,mean,650M,1,906,0.6717812585483804,0.0239920701938633,0.0359983670801295,0.8107657160016687,0.645433439730604,0.0251267821682057,0.035228486836672,0.7818979180292733
1,SS_Coil,mean,650M,2,858,0.6705804935075057,0.023972732272084,0.0358057670080852,0.8113049077301502,0.6497494301476525,0.0248330616909417,0.0361244681647727,0.786956324303716
2,SS_Coil,mean,650M,3,883,0.6820745559713643,0.0236230783769721,0.0346581091558576,0.8100096903264933,0.6109451039621547,0.0259614550310361,0.0403279315604869,0.7978569516762108
