,Dataset,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Compression_methd
6,RASH_HUMAN_Kuriyan,Lasso,7,0.7064029265737171,0.1186311547005661,0.1657505645282663,0.5597115135280737,0.1346622362885182,0.1864298020552487,0.8438379759121241,0.7364479449245733,461,rbf1
7,RASH_HUMAN_Kuriyan,Lasso,8,0.7049043732029162,0.1175511922066029,0.164669830895739,0.5978192821938285,0.1482831031831643,0.1948428361230424,0.8421375490199373,0.7532970275486707,462,rbf1
8,RASH_HUMAN_Kuriyan,Lasso,9,0.7026064070563754,0.1185642605997027,0.1662011478211501,0.620562955324983,0.1376338073476055,0.1782981868317849,0.8389829991520699,0.77423716370319,456,rbf1
9,RASH_HUMAN_Kuriyan,Lasso,10,0.7196941959914818,0.1165747120327447,0.1599909175822677,0.47813526528547,0.1545286629955424,0.2273434726654964,0.8425798410144368,0.7358625024067321,441,rbf1
0,RASH_HUMAN_Kuriyan,Lasso,1,0.673086350469547,0.1229024608625996,0.1742314350728522,0.6033371193820349,0.1406767600988944,0.1842434750284736,0.8271686622556527,0.7467303512438938,333,pca2
1,RASH_HUMAN_Kuriyan,Lasso,2,0.674413911499555,0.123000784018873,0.1734657035905489,0.5844196796792861,0.1432334470369426,0.1929576020537124,0.829095660583386,0.7445139884162288,351,pca2
2,RASH_HUMAN_Kuriyan,Lasso,3,0.6729986185239746,0.1239737851787417,0.1746187986160193,0.5998655763496776,0.1308411831662993,0.1813856905713953,0.8286353178735063,0.7479528780641904,335,pca2
3,RASH_HUMAN_Kuriyan,Lasso,4,0.6650232581970252,0.1233950905408948,0.1747986538545144,0.6710644160162605,0.1373690881243387,0.1817402766915949,0.8211012026658524,0.8290416013783465,341,pca2
4,RASH_HUMAN_Kuriyan,Lasso,5,0.6983488585538535,0.1210760878248684,0.1638276333077796,0.4325997408936484,0.1482082395930471,0.2614899902372209,0.8319259364712119,0.7390816535776955,340,pca2
5,RASH_HUMAN_Kuriyan,Lasso,6,0.6691183631318562,0.1238273794589678,0.1754262729272615,0.6340647666175181,0.1348006196406717,0.1753413414856215,0.8260630666121012,0.7886752093270071,332,pca2
6,RASH_HUMAN_Kuriyan,Lasso,7,0.6757872729246168,0.122939416633839,0.174178355051325,0.5309698858889421,0.1457485446195694,0.1924185943824022,0.8300593931726318,0.7090667670580574,340,pca2
7,RASH_HUMAN_Kuriyan,Lasso,8,0.6740972752071384,0.1223186177133579,0.173052010214755,0.5524576150688774,0.1549690456181621,0.2055374224802692,0.8294223863504743,0.7281073457382445,335,pca2
8,RASH_HUMAN_Kuriyan,Lasso,9,0.6664425400058802,0.1243578649528811,0.1760165660200902,0.6537655361178836,0.1297980063148623,0.1703186514129682,0.8250528066144359,0.8030291171558138,337,pca2
9,RASH_HUMAN_Kuriyan,Lasso,10,0.683802337262031,0.1222036740884819,0.1699255216036807,0.5016565725870525,0.1493415432078178,0.2221610308166015,0.8266781053224659,0.7638936936570276,335,pca2
0,KKA2_KLEPN_Mikkelsen2014,Lasso,1,0.5170045971301338,0.5138581053443524,0.6586271074535619,0.4074037343915425,0.5484578221818913,0.7082472330511245,0.7636605779766735,0.6761094051368814,585,sigmoid1
1,KKA2_KLEPN_Mikkelsen2014,Lasso,2,0.5214024631909548,0.5121431741856484,0.6549303635446504,0.3643733195799788,0.5692759377350087,0.7414842848247283,0.7645795402217173,0.6656957110124682,578,sigmoid1
2,KKA2_KLEPN_Mikkelsen2014,Lasso,3,0.515321148729454,0.5141656549471182,0.6581344128108737,0.4304302619486121,0.5572561550009091,0.710934959575659,0.7608615407502436,0.704447481642622,572,sigmoid1
3,KKA2_KLEPN_Mikkelsen2014,Lasso,4,0.5221294744214122,0.509529860728316,0.6532180409544094,0.3637699220593374,0.5967860523398929,0.7553211739297128,0.7656775766124341,0.6671987349646409,583,sigmoid1
4,KKA2_KLEPN_Mikkelsen2014,Lasso,5,0.5220962095137891,0.5124239165580715,0.6546869198084787,0.3568145326682199,0.5766375280113513,0.7427254709232989,0.765608772268449,0.6870470620458313,587,sigmoid1
5,KKA2_KLEPN_Mikkelsen2014,Lasso,6,0.5153171750158828,0.5152539554711962,0.660882019134323,0.4200640157755968,0.5492478872657279,0.6887930202471395,0.7626494224272651,0.6954020639326647,585,sigmoid1
6,KKA2_KLEPN_Mikkelsen2014,Lasso,7,0.5198200692035733,0.5105694857992046,0.6530799275814945,0.389224798448347,0.5941402759705466,0.7566832589010466,0.7640694717072574,0.6799091605807421,588,sigmoid1
7,KKA2_KLEPN_Mikkelsen2014,Lasso,8,0.5257156714652848,0.507095825136575,0.6500422875279224,0.3189610745599623,0.6017320014917075,0.7880357017110816,0.7672016373155889,0.6297753224423994,581,sigmoid1
8,KKA2_KLEPN_Mikkelsen2014,Lasso,9,0.5247251741860751,0.5076397564541985,0.6513170974771154,0.3401274093155667,0.6099280815855297,0.7698547899737901,0.7679564368350407,0.6422104820698574,595,sigmoid1
9,KKA2_KLEPN_Mikkelsen2014,Lasso,10,0.5182138071255937,0.5084856451047527,0.651859835287316,0.4078062401087932,0.6114347530116524,0.7675439912638097,0.7621934691426784,0.6993468615265357,575,sigmoid1
0,KKA2_KLEPN_Mikkelsen2014,Lasso,1,0.5391012208135603,0.4985311974640882,0.6433849260279261,0.4161215454317967,0.5530039471544226,0.7030183423243873,0.7812875861104709,0.6842585133347375,590,pca2
1,KKA2_KLEPN_Mikkelsen2014,Lasso,2,0.5445355628603825,0.4963509008896906,0.6389062436377512,0.3579001999345891,0.5725651047624548,0.7452502992031402,0.7818360108726555,0.6667660549304446,585,pca2
2,KKA2_KLEPN_Mikkelsen2014,Lasso,3,0.5368952662205548,0.5000689764065023,0.6433201805607512,0.437218749081161,0.5406438824097467,0.7066855769484458,0.7768026106942915,0.7274627392073484,590,pca2
3,KKA2_KLEPN_Mikkelsen2014,Lasso,4,0.5409558577603433,0.49630292778713,0.6402215277675434,0.3979486677210972,0.5793291708991816,0.7347529222558461,0.7807530582543736,0.6903522941662672,587,pca2
4,KKA2_KLEPN_Mikkelsen2014,Lasso,5,0.5380754639573386,0.5006804991980909,0.6436487678001314,0.4267455120923389,0.5405240651565494,0.7011871329075327,0.7777738780323399,0.7146484522188832,570,pca2
5,KKA2_KLEPN_Mikkelsen2014,Lasso,6,0.5365917012977414,0.5006729890657049,0.6462149843846431,0.4315777698078928,0.5493994529190648,0.6819212690700056,0.7785405050038733,0.7274976836047963,582,pca2
6,KKA2_KLEPN_Mikkelsen2014,Lasso,7,0.5393294124472545,0.496627090473532,0.6396752918391616,0.4078416873162128,0.5775692839933082,0.7450618782228842,0.7785218899819119,0.6992136215881494,576,pca2
7,KKA2_KLEPN_Mikkelsen2014,Lasso,8,0.5473139984480635,0.4919504198953782,0.6350687678668973,0.3445183857468558,0.5959085559413808,0.7731080283437011,0.7848372470880859,0.6490907646703588,577,pca2
8,KKA2_KLEPN_Mikkelsen2014,Lasso,9,0.5392906485504201,0.4973420933288597,0.6412591676209071,0.4168687178448972,0.5650202569618078,0.7237056138769911,0.7807142251513703,0.7081720618753459,592,pca2
9,KKA2_KLEPN_Mikkelsen2014,Lasso,10,0.5412897298871964,0.4929788926043849,0.6360573559258802,0.409061402213279,0.6040049467064869,0.7667301502384776,0.7801988613223199,0.7033307095969518,572,pca2
0,KKA2_KLEPN_Mikkelsen2014,Lasso,1,0.5153858332652419,0.5100396518431377,0.6597298818656782,0.3709573776564314,0.5540460572813483,0.729701884615613,0.7574070575464693,0.69925407661987,453,bos
1,KKA2_KLEPN_Mikkelsen2014,Lasso,2,0.5139692223667072,0.5116138482335425,0.6599967267660359,0.3648289492109062,0.5689660888897985,0.7412184819673858,0.757399485842455,0.680842997765852,442,bos
2,KKA2_KLEPN_Mikkelsen2014,Lasso,3,0.5068129081393384,0.5133415603510295,0.6638858552630653,0.4324155252830647,0.5477823172625802,0.7096948786583077,0.7510119280785633,0.7231630388941169,452,bos
3,KKA2_KLEPN_Mikkelsen2014,Lasso,4,0.5141112823712796,0.5115673137216866,0.6586754183082618,0.3982113368589834,0.5522646400050497,0.7345926219944213,0.7566717755631301,0.6914942124027489,463,bos
4,KKA2_KLEPN_Mikkelsen2014,Lasso,5,0.5146416971305819,0.5132979386257446,0.6597731813160471,0.3669034808545489,0.5560245130944526,0.7368772849790353,0.7560083642826485,0.6607386073078677,462,bos
5,KKA2_KLEPN_Mikkelsen2014,Lasso,6,0.516833122664196,0.5115749750077293,0.659847685852248,0.3473665617819623,0.5621396109285026,0.7306903467858233,0.7570292482086414,0.6753868154960978,455,bos
6,KKA2_KLEPN_Mikkelsen2014,Lasso,7,0.5118325237755046,0.5093143466459442,0.6584893484696519,0.4094100691562417,0.58257752479904,0.7440745440368123,0.7536954321229256,0.699803086154758,449,bos
7,KKA2_KLEPN_Mikkelsen2014,Lasso,8,0.5188604541601727,0.5067421373356763,0.6547232288924524,0.341857278176791,0.596712307503945,0.7746757609408553,0.7606780460750522,0.6612667124115059,462,bos
8,KKA2_KLEPN_Mikkelsen2014,Lasso,9,0.5162186531769524,0.508002119147813,0.6571199201968125,0.3612397799004393,0.5906827712771536,0.7574390691654056,0.7592818806519753,0.6656600075159739,445,bos
9,KKA2_KLEPN_Mikkelsen2014,Lasso,10,0.5155693049057064,0.5057483066972192,0.6536464013520237,0.3641928626620748,0.6215910409876213,0.7953056397516505,0.7586648613235144,0.6451464337513149,438,bos
0,KKA2_KLEPN_Mikkelsen2014,Lasso,1,0.552898614422204,0.4882296875805887,0.6336816199482378,0.4374274518846551,0.529846590502449,0.6900724660592144,0.7912043666103465,0.7121499757481977,520,mean
1,KKA2_KLEPN_Mikkelsen2014,Lasso,2,0.5564375616948717,0.4848534474803143,0.6305031736777897,0.4035367670867029,0.5574474555019212,0.7182782746614194,0.7905809982919128,0.7061951633084523,520,mean
2,KKA2_KLEPN_Mikkelsen2014,Lasso,3,0.5500651648500307,0.4877403806198711,0.6341067472756431,0.4524881929982659,0.5361610371849505,0.6970327149608841,0.7881960739615832,0.719699751177335,531,mean
3,KKA2_KLEPN_Mikkelsen2014,Lasso,4,0.5527273533254626,0.4877613015524405,0.6319594583422493,0.4329785536581212,0.5280504030723644,0.7130570922614375,0.7894520977210872,0.7302886611525631,509,mean
4,KKA2_KLEPN_Mikkelsen2014,Lasso,5,0.5579748114925676,0.4865442475043069,0.6296322078226056,0.3772518245920963,0.557392351286256,0.7308301206139037,0.7913821838066234,0.6872236721447571,527,mean
5,KKA2_KLEPN_Mikkelsen2014,Lasso,6,0.5530028498666912,0.4884708200246007,0.6346693096543679,0.4376285420212658,0.5327669876845861,0.6782820819924401,0.7910761091502206,0.710067022430057,514,mean
6,KKA2_KLEPN_Mikkelsen2014,Lasso,7,0.5509554125746796,0.4873328983225046,0.6315519298518365,0.4663878319095598,0.5594915776079185,0.7072717144761748,0.7899645737481287,0.7378953701318636,520,mean
7,KKA2_KLEPN_Mikkelsen2014,Lasso,8,0.5524944058782111,0.4876902581116029,0.6314245405168313,0.4290189210329602,0.5379765890877822,0.7215572328798578,0.7884691808119111,0.7189981852482018,536,mean
8,KKA2_KLEPN_Mikkelsen2014,Lasso,9,0.5541451771417734,0.4848424230893588,0.6308364913266276,0.4223455019653884,0.567266558073855,0.7202990654654615,0.7920705781644144,0.7050985122756219,528,mean
9,KKA2_KLEPN_Mikkelsen2014,Lasso,10,0.5524319174021081,0.4826547405236733,0.628284870511957,0.442790487202056,0.5829963491326547,0.7445272947706618,0.7890277970895113,0.7226775089615298,527,mean
0,KKA2_KLEPN_Mikkelsen2014,Lasso,1,0.8237748827633683,0.29841472564126,0.3978341010667514,0.3719615730197012,0.5694568137936564,0.7291192087363296,0.9168209017656168,0.694947418261546,2068,iDCT
1,KKA2_KLEPN_Mikkelsen2014,Lasso,2,0.8226961349379844,0.3003115369683427,0.3986290983861267,0.3902104030434166,0.5412662655960533,0.7262579462956056,0.9153227018041024,0.7276677116265212,2078,iDCT
2,KKA2_KLEPN_Mikkelsen2014,Lasso,3,0.8213740712507325,0.2988336768300247,0.3995395857160396,0.3784270361342357,0.5656201278349181,0.7426812769639287,0.9166434412779312,0.7150548267697795,2052,iDCT
3,KKA2_KLEPN_Mikkelsen2014,Lasso,4,0.8210803402775628,0.3017069947599781,0.399698096751208,0.3824209325392846,0.5476386794334617,0.7441677495696313,0.9155740072499776,0.703961725132549,2069,iDCT
4,KKA2_KLEPN_Mikkelsen2014,Lasso,5,0.8237790580542173,0.2983771013292643,0.3975503917043154,0.3888480591582793,0.5507470439989448,0.7239937280611575,0.9162906691943592,0.7285262526922558,2069,iDCT
5,KKA2_KLEPN_Mikkelsen2014,Lasso,6,0.8211974894367995,0.3013552072292285,0.4014042135453787,0.3870613759770289,0.5325727696478139,0.708120559257445,0.9163822556972764,0.7302742882053729,2080,iDCT
6,KKA2_KLEPN_Mikkelsen2014,Lasso,7,0.8213029104304914,0.2992147279929222,0.3984034340596974,0.4288218763621465,0.5564446783930406,0.7317440680496721,0.91628004683826,0.7190811388254846,2091,iDCT
7,KKA2_KLEPN_Mikkelsen2014,Lasso,8,0.8214630088886733,0.2997786072972023,0.3988286314025494,0.3544662044755706,0.5703483333298073,0.7672191206822507,0.9156796415893496,0.7064859485561866,2040,iDCT
8,KKA2_KLEPN_Mikkelsen2014,Lasso,9,0.8229755615133643,0.299735654379286,0.3974995907839249,0.3392512677792313,0.581742060165113,0.7703657052816419,0.9165544837322604,0.6793684309289724,2077,iDCT
9,KKA2_KLEPN_Mikkelsen2014,Lasso,10,0.8144830581893759,0.305446785743345,0.4045002887181578,0.5185782453626743,0.5215566405625179,0.6920448139363643,0.9127909983425124,0.7669884835384982,2049,iDCT
0,KKA2_KLEPN_Mikkelsen2014,Lasso,1,0.516730513574291,0.5142137983646324,0.658813955253965,0.4071808405058785,0.5489738060843649,0.7083804174342783,0.7633727261145948,0.6743176085774444,584,rbf1
1,KKA2_KLEPN_Mikkelsen2014,Lasso,2,0.5209515706345684,0.512723501221917,0.6552387998441729,0.3660562020718045,0.56827043510933,0.7405020589423789,0.7643776314057077,0.6656535733970022,580,rbf1
2,KKA2_KLEPN_Mikkelsen2014,Lasso,3,0.5148037488212922,0.5147963511911866,0.6584856019080298,0.4318363148356404,0.5568594348447957,0.7100569021890218,0.7602879055940504,0.7065368279579486,579,rbf1
3,KKA2_KLEPN_Mikkelsen2014,Lasso,4,0.5218796374751697,0.509959778782338,0.6533887740995934,0.3620880385843625,0.5976496833545984,0.7563188662719663,0.7651912190762419,0.6660867706645188,586,rbf1
4,KKA2_KLEPN_Mikkelsen2014,Lasso,5,0.5218606143689227,0.512823230330866,0.6548482724260765,0.3562739508078549,0.576913254683776,0.7430375267835813,0.7652631841167842,0.6884568871727104,584,rbf1
5,KKA2_KLEPN_Mikkelsen2014,Lasso,6,0.5150790023934859,0.515722060773972,0.6610443775501665,0.4185718860676969,0.5498651759421689,0.6896785561625134,0.7625187557201762,0.6938625302861026,587,rbf1
6,KKA2_KLEPN_Mikkelsen2014,Lasso,7,0.5193890675449067,0.5111343743917741,0.6533729587763437,0.3895573033859494,0.5942813964207967,0.7564772623484326,0.7638003751704926,0.6807719493266102,588,rbf1
7,KKA2_KLEPN_Mikkelsen2014,Lasso,8,0.5253863156437786,0.507366594980484,0.6502679518006722,0.3183817538500186,0.6027254190686104,0.7883707988262465,0.7672368479082797,0.6297715954923305,577,rbf1
8,KKA2_KLEPN_Mikkelsen2014,Lasso,9,0.5241434178564999,0.5082611771917404,0.6517155952983533,0.3427441898636648,0.6091800105646652,0.7683268115080786,0.7672582757805592,0.6440470309408165,587,rbf1
9,KKA2_KLEPN_Mikkelsen2014,Lasso,10,0.5180332895804158,0.5088653573735933,0.6519819445534241,0.4064847889996325,0.6120289063493868,0.7683998823025933,0.7619310785337041,0.6989494139164589,572,rbf1
0,KKA2_KLEPN_Mikkelsen2014,Lasso,1,0.5368692464126895,0.5008138349586638,0.6449408906021322,0.4188381825632542,0.5523108986725088,0.7013809532351283,0.7794605800245512,0.6833061679319447,585,rbf2
1,KKA2_KLEPN_Mikkelsen2014,Lasso,2,0.5425752694981316,0.4977940148965219,0.6402796757291791,0.3560502677774084,0.571533124193589,0.7463230848642195,0.7799329706080911,0.6672442902577,583,rbf2
2,KKA2_KLEPN_Mikkelsen2014,Lasso,3,0.5349093374832776,0.5020028318378373,0.6446980776127109,0.4371244396430206,0.5409650210991416,0.7067447867459389,0.7749766936383747,0.7274368648951544,594,rbf2
3,KKA2_KLEPN_Mikkelsen2014,Lasso,4,0.5392823760836921,0.4978162554372297,0.6413874551867764,0.39534968756838,0.581936199773566,0.7363371325309979,0.7789897825076786,0.6870139786663839,587,rbf2
4,KKA2_KLEPN_Mikkelsen2014,Lasso,5,0.536886932666732,0.5021743761021652,0.6444762896020537,0.4159420643970446,0.5481035189939184,0.707763514503045,0.7766308730535321,0.7061206468881361,578,rbf2
5,KKA2_KLEPN_Mikkelsen2014,Lasso,6,0.5353977445422693,0.5017984991592835,0.6470469250481514,0.4235961985937281,0.5511901744060589,0.6866922204962248,0.777206408583216,0.7217306755998871,594,rbf2
6,KKA2_KLEPN_Mikkelsen2014,Lasso,7,0.5373036062057158,0.4984819774598073,0.6410802401019021,0.410137225397964,0.5761475919858706,0.7436163368560308,0.7772680110433496,0.7014536838933295,577,rbf2
7,KKA2_KLEPN_Mikkelsen2014,Lasso,8,0.5460464184376861,0.4929278886925053,0.6359572841160714,0.3389493389164406,0.6003427252659853,0.7763852892255326,0.7832183110509839,0.643440960856438,577,rbf2
8,KKA2_KLEPN_Mikkelsen2014,Lasso,9,0.5382895133999842,0.4984122836188427,0.6419555271644869,0.406608155786603,0.5723197277149478,0.7300448776089412,0.7794755595164781,0.7066091999600438,593,rbf2
9,KKA2_KLEPN_Mikkelsen2014,Lasso,10,0.5388315107406411,0.4951119693063666,0.6377593879967864,0.4096291226718521,0.6036702897360499,0.7663617591815864,0.7779938039391503,0.70342728220782,585,rbf2
0,KKA2_KLEPN_Mikkelsen2014,Lasso,1,0.6343185871189444,0.4391261425007356,0.5730856656513362,0.4133840523116613,0.5406902897515671,0.7046644532456531,0.8323184098990535,0.7016314234368461,1011,pca1-2
1,KKA2_KLEPN_Mikkelsen2014,Lasso,2,0.6380543330833169,0.4367421167391712,0.569549646664207,0.3764787318327549,0.5554312879535938,0.7343896162127608,0.8324779926783851,0.685150017699481,1014,pca1-2
2,KKA2_KLEPN_Mikkelsen2014,Lasso,3,0.6329112462640175,0.4390235279377408,0.5727605596501131,0.431778229031073,0.540238896109178,0.7100931973390285,0.8297245411218165,0.7125536198006613,1022,pca1-2
3,KKA2_KLEPN_Mikkelsen2014,Lasso,4,0.6355750970514962,0.4362166022899784,0.5704361918161266,0.4063295996811323,0.5627101562069661,0.7296208887415868,0.831304602410542,0.7030277171228531,1028,pca1-2
4,KKA2_KLEPN_Mikkelsen2014,Lasso,5,0.6358415738378431,0.4374288217117714,0.5714899641955892,0.3974543352931877,0.544440185487316,0.718877993915345,0.8310312740196585,0.7149698896058858,1014,pca1-2
5,KKA2_KLEPN_Mikkelsen2014,Lasso,6,0.6299721030631648,0.4436675172439689,0.5774472992263848,0.4507688582146767,0.5239124534267119,0.6703109071276356,0.8301138221049792,0.7432835506094367,1010,pca1-2
6,KKA2_KLEPN_Mikkelsen2014,Lasso,7,0.6356523287165621,0.4361714564709397,0.5688821835851205,0.4161447871645726,0.5644869427757702,0.7398198996870591,0.8323879874205694,0.6981924884302679,1007,pca1-2
7,KKA2_KLEPN_Mikkelsen2014,Lasso,8,0.6414421651187159,0.4331204557614142,0.5651995806139191,0.3207118576576045,0.5927871247231276,0.7870221271701221,0.8350311173090806,0.6486432411954135,1013,pca1-2
8,KKA2_KLEPN_Mikkelsen2014,Lasso,9,0.6361058149424792,0.4348046581362015,0.5699117762365931,0.4049927338557838,0.5760828424499409,0.7310379220613753,0.8328996688913873,0.7041416929629112,1022,pca1-2
9,KKA2_KLEPN_Mikkelsen2014,Lasso,10,0.634551093915203,0.435418702000813,0.5677280874723611,0.4383544092948851,0.5847718401773678,0.7474850992303481,0.8309773989458035,0.7278748184348174,1017,pca1-2
0,KKA2_KLEPN_Mikkelsen2014,Lasso,1,0.5169756452538776,0.5138751434493334,0.6586468469838522,0.4073196605636546,0.5484848423463665,0.708297472098862,0.7636364901077527,0.6759957987658907,588,pca1
1,KKA2_KLEPN_Mikkelsen2014,Lasso,2,0.5213638432516638,0.512167223056979,0.6549567874798983,0.3643857014826006,0.5692732997865111,0.7414770627939321,0.764558036123878,0.6658626753298234,578,pca1
2,KKA2_KLEPN_Mikkelsen2014,Lasso,3,0.5152938125704425,0.5141773363857923,0.6581529721241651,0.4303449860595826,0.5572621432732897,0.7109881781173281,0.7607694942549639,0.7044607290799749,572,pca1
3,KKA2_KLEPN_Mikkelsen2014,Lasso,4,0.5221224670824585,0.5095294416905971,0.6532228302259785,0.3634497209043887,0.5969510746939459,0.755511218614959,0.7655971080288578,0.6668572157282482,584,pca1
4,KKA2_KLEPN_Mikkelsen2014,Lasso,5,0.5220590642427948,0.5124350643900293,0.6547123622207521,0.3568682614526657,0.5766342344550793,0.7426944483239265,0.7655902725327708,0.6871213748789495,586,pca1
5,KKA2_KLEPN_Mikkelsen2014,Lasso,6,0.5152816511739516,0.5152709403804291,0.6609062376923288,0.4200199627149518,0.5492735519752648,0.6888191807763215,0.7626266506727055,0.6952875496649491,584,pca1
6,KKA2_KLEPN_Mikkelsen2014,Lasso,7,0.5197888818574277,0.5105791418022828,0.6531011357763269,0.3891540558122576,0.5941818443868352,0.7567270788026738,0.7640470567334872,0.6796137975382334,587,pca1
7,KKA2_KLEPN_Mikkelsen2014,Lasso,8,0.5256803005516257,0.5071239047153105,0.6500665263226468,0.3188792729586305,0.6017767241393925,0.7880830269404606,0.767193790697951,0.6297889109667357,580,pca1
8,KKA2_KLEPN_Mikkelsen2014,Lasso,9,0.5246875016906614,0.5076568701643074,0.6513429101783464,0.3401399347042473,0.6098957119243812,0.7698474834297944,0.7678846309650795,0.6421738398002821,596,pca1
9,KKA2_KLEPN_Mikkelsen2014,Lasso,10,0.5181837284337713,0.50850132838119,0.6518801833020277,0.4077451217256598,0.6114989376367737,0.7675835980957163,0.7621774992292245,0.6992576818187902,574,pca1
0,KKA2_KLEPN_Mikkelsen2014,Lasso,1,0.539150423063101,0.4981137324690033,0.6433505835301833,0.4168964790271119,0.5526511347043127,0.7025516583665337,0.7812529819936337,0.6840896906795352,588,sigmoid2
1,KKA2_KLEPN_Mikkelsen2014,Lasso,2,0.5445529134604615,0.4960942779287026,0.6388940741779733,0.3581382005161827,0.5725166584540051,0.7451121692398118,0.7816171205073154,0.6671311659936932,585,sigmoid2
2,KKA2_KLEPN_Mikkelsen2014,Lasso,3,0.5370854163320502,0.4998157136657039,0.643188093848418,0.4355063363893985,0.541341359805149,0.7077599004135255,0.7767862799867233,0.7261246923563456,592,sigmoid2
3,KKA2_KLEPN_Mikkelsen2014,Lasso,4,0.5411760901968476,0.496022951954929,0.6400679320134538,0.3967092536387193,0.5797449204406593,0.7355088336435845,0.7805221948280124,0.6884156017762652,585,sigmoid2
4,KKA2_KLEPN_Mikkelsen2014,Lasso,5,0.5380193216174594,0.5004932944942767,0.6436878811694595,0.4281566426760811,0.5395120807775592,0.7003235755341564,0.7778985529372465,0.7143698641197149,569,sigmoid2
5,KKA2_KLEPN_Mikkelsen2014,Lasso,6,0.5365447912323775,0.5005032731334893,0.646247691200772,0.4335784895055509,0.5481093847731521,0.6807201056587245,0.7783975120813859,0.7279486471184787,579,sigmoid2
6,KKA2_KLEPN_Mikkelsen2014,Lasso,7,0.539272161966607,0.4965462423033737,0.6397150388744319,0.4089755137878507,0.5768194108904551,0.7443482382821709,0.7785192646084326,0.7012014735247302,571,sigmoid2
7,KKA2_KLEPN_Mikkelsen2014,Lasso,8,0.5472183001862364,0.4915912104665447,0.6351358913977599,0.345371633236493,0.595262540600583,0.7726046829568317,0.7846375948589795,0.6488076571948952,579,sigmoid2
8,KKA2_KLEPN_Mikkelsen2014,Lasso,9,0.5395906967976414,0.4969429345412844,0.6410503157421933,0.4147625215903729,0.5658652509802603,0.7250114023126559,0.7811667024846555,0.7078731556553653,588,sigmoid2
9,KKA2_KLEPN_Mikkelsen2014,Lasso,10,0.541346080604235,0.4926905415443702,0.6360182861783104,0.4084558478847627,0.6038945701938936,0.7671228965228305,0.7802563368580026,0.7023851564076958,571,sigmoid2
0,KKA2_KLEPN_Mikkelsen2014,Lasso,1,0.5162097730800068,0.507006703912763,0.6591688077184656,0.3944067313711077,0.5442982161286685,0.7159718558256967,0.7671724500897205,0.6753882004832154,573,maxPool
1,KKA2_KLEPN_Mikkelsen2014,Lasso,2,0.5167166499502422,0.5082370224549196,0.658128673235877,0.3885353381455317,0.5541445132851829,0.7272547613497748,0.7665046012755179,0.6856473201576259,578,maxPool
2,KKA2_KLEPN_Mikkelsen2014,Lasso,3,0.5153545369309608,0.5075549370437651,0.6581117438799106,0.4084058584071109,0.5591541333112845,0.7245499816497363,0.7668454792531443,0.6873401782478826,567,maxPool
3,KKA2_KLEPN_Mikkelsen2014,Lasso,4,0.517551583151816,0.5044932562708171,0.6563394235900895,0.3768237176177941,0.580311186800313,0.7475323970800434,0.7664217533020328,0.6833567357644493,587,maxPool
4,KKA2_KLEPN_Mikkelsen2014,Lasso,5,0.5197557112292905,0.5078344852194183,0.6562881020439003,0.3597073070122253,0.564773722027088,0.7410533572442306,0.7685073695822178,0.6718168560214344,568,maxPool
5,KKA2_KLEPN_Mikkelsen2014,Lasso,6,0.5110840726973336,0.5103863833675685,0.6637617368014646,0.4332820876055915,0.5344901505061036,0.6808981888884995,0.7628492187392,0.7282538174664241,577,maxPool
6,KKA2_KLEPN_Mikkelsen2014,Lasso,7,0.5147994701649239,0.5058547917889717,0.6564852410054923,0.4041260739343461,0.5841762072848178,0.7473957412623571,0.7642615832485153,0.7112594527617705,569,maxPool
7,KKA2_KLEPN_Mikkelsen2014,Lasso,8,0.5252973140728616,0.5001161939206401,0.6503289194446255,0.2933159754039294,0.6082803178688576,0.802735672346937,0.7714143417992556,0.6350209115581065,575,maxPool
8,KKA2_KLEPN_Mikkelsen2014,Lasso,9,0.5197192700125696,0.5045698271990329,0.6547381609032055,0.3521387801857779,0.5926403981566886,0.7628159473663012,0.7669471650368002,0.6634989565724697,578,maxPool
9,KKA2_KLEPN_Mikkelsen2014,Lasso,10,0.5191001462137438,0.5001688530921937,0.6512599479983902,0.3819125447478074,0.6089116983099458,0.7841449093315688,0.7669331289242509,0.6787984315928254,571,maxPool
0,GAL4_YEAST_Shendure2015,Lasso,1,0.8270909619496056,1.6896635365330896,2.201391038454755,-0.4897216326411695,5.088916326522826,6.435113213655986,0.9057686174954486,0.5186621779222043,630,pca2
1,GAL4_YEAST_Shendure2015,Lasso,2,0.8354650541529139,1.642110787644497,2.137413062457035,-1.0686859945593397,5.927394030570984,7.745931170843831,0.9058194207084712,0.3107483531804038,622,pca2
2,GAL4_YEAST_Shendure2015,Lasso,3,0.8250704090636831,1.7156512394394985,2.2168084409834914,-0.4461190470925691,4.735642508188884,6.215322855593602,0.9014513775252302,0.4772013042967211,627,pca2
3,GAL4_YEAST_Shendure2015,Lasso,4,0.8257304446964471,1.7116367740364964,2.2042888274339814,-0.3303891823799292,4.803372181574503,6.222070716344723,0.9013834952671954,0.4924151271236259,625,pca2
4,GAL4_YEAST_Shendure2015,Lasso,5,0.8335883554653573,1.6751628465519397,2.160370911215149,-0.7591558250731538,5.2387867997487385,6.970545562916556,0.9068658646113096,0.3842029599575949,625,pca2
