,Unnamed: 0,Dataset,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Compression_methd
241,241,SS H,Lasso,2,0.365953177354438,0.1109735052618893,0.1557795079160998,0.3406611790032118,0.111704383934507,0.157355243982418,0.5870892547699167,0.580590905596674,489,sigmoid1
242,242,SS H,Lasso,3,0.3729312538815907,0.1098144322271336,0.1540683452940081,0.3128485759785603,0.1160915569482732,0.1641988512892734,0.5949935089044542,0.5584958946337327,497,sigmoid1
243,243,SS H,Lasso,4,0.3690621504217197,0.1106088353188065,0.1554735944692014,0.3319921709071617,0.113173178202112,0.1580505396606021,0.595127609268611,0.5554546964753383,497,sigmoid1
244,244,SS H,Lasso,5,0.3726209543305018,0.1095208550566968,0.1541755400535643,0.3236477653233006,0.1166809635493446,0.1626217591582074,0.5935528697837219,0.5603278701545211,519,sigmoid1
245,245,SS H,Lasso,1,0.8325931436876134,0.0610487975967705,0.0801025684302998,0.7376546035147036,0.0744681213216255,0.0989778011220586,0.8962721144654529,0.8224809992378427,2958,iDCT4
246,246,SS H,Lasso,2,0.8301466100642261,0.0613950588953281,0.0806281642473477,0.7437609626479964,0.0744653361498195,0.0980956036706774,0.8926075752975265,0.8367194473149165,2940,iDCT4
247,247,SS H,Lasso,3,0.8297271011034464,0.0610306760141715,0.0802839266436755,0.7471031808113746,0.0752899048512431,0.0996128974460233,0.8923232074441733,0.8454253012376649,2888,iDCT4
248,248,SS H,Lasso,4,0.8294885654750792,0.061560475121161,0.0808239558596983,0.7577536143562614,0.0728221847263037,0.0951774050459946,0.893582322911912,0.8384521745026066,2981,iDCT4
249,249,SS H,Lasso,5,0.8302880176159514,0.0610507304920976,0.0801875098292162,0.7447897889094387,0.0752074981990494,0.0998944162735837,0.892812321136054,0.8398914995196293,2910,iDCT4
250,250,SS H,Lasso,1,0.3498807545889814,0.1126449197506393,0.1578542693771156,0.3145081472426981,0.1133845569359775,0.1599934584059642,0.5800275631292103,0.542919055432128,476,rbf1
251,251,SS H,Lasso,2,0.3443693711001726,0.1129091715557365,0.1584087910268355,0.3292428100585244,0.1131162761640986,0.1587119272732841,0.5737412281710071,0.5711126781902144,464,rbf1
252,252,SS H,Lasso,3,0.3534432291585947,0.1114229952824817,0.1564440939919859,0.3007177447324283,0.1176626574562797,0.16564187696576,0.5815878713218955,0.5491526325094938,489,rbf1
253,253,SS H,Lasso,4,0.3496832943710772,0.1123493483740311,0.1578431734906225,0.3195910567605405,0.1140434726042986,0.1595108441920078,0.5802593797921485,0.5499384592758859,500,rbf1
254,254,SS H,Lasso,5,0.3557289804739496,0.110890235863534,0.1562373168476641,0.2979818253413099,0.1187955979130335,0.1656785816554529,0.5826469351752083,0.5395983036881399,502,rbf1
255,255,SS H,Lasso,1,0.5977856582187899,0.0957991670846281,0.1241619707454056,0.5426296318746946,0.1013884683092087,0.1306878127927827,0.7391474408211118,0.6853666149033512,1049,iDCT3
256,256,SS H,Lasso,2,0.5988091711243122,0.0957186304743492,0.1239153650579008,0.5346214229022364,0.1017910311044651,0.1321995846895252,0.7364357289692623,0.698108235992821,1030,iDCT3
257,257,SS H,Lasso,3,0.5959374834610189,0.0956459954922712,0.1236744884356924,0.5447960376117338,0.1032054135142902,0.1336432123126909,0.7352761348920102,0.7008055000506972,1015,iDCT3
258,258,SS H,Lasso,4,0.5939471719438556,0.0964018759180293,0.1247253176041294,0.5524477368866076,0.1000264586979025,0.1293680659812595,0.7337033072188498,0.7028133409894664,1024,iDCT3
259,259,SS H,Lasso,5,0.5954424145627573,0.0957771592454561,0.1238057022868312,0.549026456257959,0.1019700712011302,0.1327907190293482,0.7358818900755164,0.7024784367336258,1014,iDCT3
260,260,SS H,Lasso,1,0.7795925442807942,0.0709999121946297,0.091912157747277,0.7603502130490793,0.0726466866735182,0.0945996655676988,0.8579688871586464,0.8393326749393297,589,bos
261,261,SS H,Lasso,2,0.7809485277180208,0.0706802866075032,0.0915635770496777,0.7576614994549355,0.0734431473504967,0.09539774417863,0.8561217260927647,0.8460495437389782,612,bos
262,262,SS H,Lasso,3,0.7797040040222812,0.0703351461887173,0.0913185784598354,0.7632598770179488,0.0742156673444836,0.0963784247110901,0.8567543901575627,0.8495308589476805,612,bos
263,263,SS H,Lasso,4,0.7792294232034533,0.0709096602875347,0.0919674076454192,0.7641993958283078,0.0724316533073126,0.0939026100113291,0.857235622417882,0.8436208961106189,591,bos
264,264,SS H,Lasso,5,0.7789679603990798,0.070512387363669,0.0915120089259134,0.7647892815594414,0.0743598896528415,0.0959004719201722,0.8555784475051097,0.8486583766563697,589,bos
265,265,SS H,Lasso,1,0.3926662543257048,0.1101302190200479,0.1525715391854647,0.3508091307791152,0.1119193313330631,0.1556995218652881,0.6185726181029886,0.5763698803199568,729,pca1-2
266,266,SS H,Lasso,2,0.395316069223334,0.1097487487511888,0.1521296535191302,0.3530670575317071,0.1122428524302805,0.1558678447577385,0.6184493269030359,0.5941970001429329,756,pca1-2
267,267,SS H,Lasso,3,0.3990686845872191,0.1088777966170008,0.1508232374018146,0.3267055322868698,0.1165894593341276,0.1625348190565659,0.6223691769589158,0.5764796785529148,722,pca1-2
268,268,SS H,Lasso,4,0.3966939988714956,0.1094321081199912,0.1520310067337773,0.3442254650102579,0.1138642734543921,0.1565966549596613,0.6245960133698586,0.5697082423601767,754,pca1-2
269,269,SS H,Lasso,5,0.4000282625844794,0.1085695798584975,0.1507703246956878,0.3365645836987344,0.1166457182433374,0.1610614171318122,0.6238811456502075,0.5745680257258939,752,pca1-2
270,270,SS H,Lasso,1,0.938259543140528,0.0334354523639999,0.0486457317421181,0.9328845485454784,0.0345261649689754,0.0500624771687498,0.9637347515009896,0.9573940328234872,478,mean
271,271,SS H,Lasso,2,0.938213441353418,0.0335660308615558,0.0486291485734928,0.9337204370868388,0.034334227044441,0.0498903688719083,0.9626486802413252,0.9619235809222628,480,mean
272,272,SS H,Lasso,3,0.9387668785543006,0.033257313790228,0.0481447615245333,0.9322568021283733,0.035327933234974,0.0515557057254068,0.9631386732228048,0.9615801984464152,483,mean
273,273,SS H,Lasso,4,0.9378216235095852,0.0336460680937608,0.0488071038350476,0.935045779263555,0.0340417084346918,0.0492843343562534,0.9633240581541298,0.9584562937854,470,mean
274,274,SS H,Lasso,5,0.9376070151813072,0.0335137957421969,0.0486203806826142,0.9361783790275304,0.0342946565436824,0.0499546712566473,0.9625745469302904,0.9636897333649146,490,mean
275,275,SS H,Lasso,1,0.0835908003793134,0.1425135118933004,0.1874150837422547,0.0476460789440907,0.1416909093061229,0.1885820118285699,0.2604463831434018,0.1994101697179454,274,rbf2
276,276,SS H,Lasso,2,0.0870986299271853,0.1417423670861622,0.1869225047008426,0.0423031537303049,0.1442459175650686,0.1896447942113113,0.2650431568038175,0.1924264953342941,281,rbf2
277,277,SS H,Lasso,3,0.086944706606755,0.1411266225988909,0.1859106972924834,0.0313686166955715,0.1474707176541918,0.1949499629886092,0.2652922306088301,0.1586994592818228,266,rbf2
278,278,SS H,Lasso,4,0.0895652043097503,0.1418628174450538,0.1867616802419441,0.0414740127494963,0.1435756250506531,0.1893246456941859,0.2667308765374474,0.1860548416974057,297,rbf2
279,279,SS H,Lasso,5,0.0842735579040366,0.1414247945237461,0.1862658982796194,0.0354020210148574,0.1468875621448119,0.1942072165889484,0.2579469499070623,0.1692076155752692,258,rbf2
280,280,SS H,Lasso,1,0.8181995010800168,0.0654086238551804,0.0834751785219958,0.7936325670320103,0.0683871162623837,0.0877852718598684,0.8718952539357756,0.8472830898033497,575,maxPool
281,281,SS H,Lasso,2,0.8173572254820005,0.0653481301451931,0.0836085920946902,0.7969964352662325,0.0686964150953972,0.0873129635534357,0.8696014052050998,0.8560051255067452,573,maxPool
282,282,SS H,Lasso,3,0.8149727419711554,0.0654016883593143,0.0836900248736932,0.8048682932788601,0.0685048517097348,0.0874999511729209,0.8679788077725079,0.8645425789613355,574,maxPool
283,283,SS H,Lasso,4,0.8145360007907732,0.065810220570083,0.0842933198989358,0.806063905574513,0.067232167610033,0.0851597797423748,0.8682303263740335,0.8596842633164311,554,maxPool
284,284,SS H,Lasso,5,0.8129013117866711,0.0659398238238498,0.0841949115499033,0.8156229657351228,0.065878932387872,0.0849074117874137,0.8656156585519951,0.8734874302611615,568,maxPool
285,285,SS H,Lasso,1,0.102104516244889,0.1405903069254559,0.1855123020695537,0.0736926592990601,0.1394607727643339,0.1859853045909251,0.2880429403048626,0.2371072779268337,290,sigmoid2
286,286,SS H,Lasso,2,0.109710572017755,0.1393384647161843,0.1845930180556482,0.0576752777704362,0.142080060065196,0.1881166298489792,0.2933995629411741,0.2231379598446903,312,sigmoid2
287,287,SS H,Lasso,3,0.1119568307093163,0.1384414454501846,0.183346607912882,0.0475314996982828,0.1457861155037654,0.1933166230168014,0.2994613900709629,0.1997149501511295,301,sigmoid2
288,288,SS H,Lasso,4,0.1137744554878102,0.1391322615485103,0.1842618727006191,0.0562963889364327,0.1416775447917455,0.1878551109144154,0.301270443143658,0.2087446349694046,335,sigmoid2
289,289,SS H,Lasso,5,0.108754966736623,0.1389263092068926,0.1837591761248001,0.0498483562144762,0.1442574042520729,0.1927474548586878,0.2866467167702258,0.2128247317482767,287,sigmoid2
290,290,SS H,Lasso,1,0.3566163724939222,0.113507191873837,0.1570344087332709,0.3287390118223093,0.1144178809658928,0.1583240101280671,0.5932765054877392,0.559545026554429,519,pca1
291,291,SS H,Lasso,2,0.3534935978469617,0.1135829307197465,0.157302663870998,0.3388897752497476,0.1140139184443685,0.1575664803710358,0.5877738626830668,0.5866112918518737,507,pca1
292,292,SS H,Lasso,3,0.360392701827978,0.1125071416363878,0.1556010580465838,0.3112144937004658,0.1186179603385348,0.164393972114557,0.5948837938587312,0.5633776048907542,508,pca1
293,293,SS H,Lasso,4,0.3559805081219711,0.1133355979232519,0.1570770927882368,0.3298969350542436,0.1152507775825128,0.1582982118286471,0.59473670156152,0.5632620037816585,521,pca1
294,294,SS H,Lasso,5,0.3605627358333274,0.1122295242955747,0.1556501145579463,0.3164744645466241,0.1190695670518582,0.163481856898754,0.5955817206789485,0.5608939150411826,526,pca1
295,295,SS H,Lasso,1,0.1980186613947713,0.1362521541753143,0.1753242349723718,0.1846804889557181,0.1355031861447319,0.174487771142962,0.4083883050420318,0.3808170013274669,210,iDCT1
296,296,SS H,Lasso,2,0.2015063888238016,0.1356911602506963,0.1748176931883395,0.171666130266037,0.1372785053270137,0.1763719866762238,0.4094630719310289,0.3772764466006678,211,iDCT1
297,297,SS H,Lasso,3,0.198683147876471,0.1351486180552777,0.1741638348087466,0.179296953045791,0.1399696726596015,0.17944729329492,0.4056956970619056,0.383825214671412,208,iDCT1
298,298,SS H,Lasso,4,0.1955496833476632,0.1365204208971856,0.1755549025962618,0.1929501654093719,0.1346226942963402,0.1737222250687418,0.4005696869794929,0.4069071916665002,203,iDCT1
299,299,SS H,Lasso,5,0.2017490979896042,0.1350853416780837,0.1739082491249405,0.1682382503975839,0.1395577227488366,0.1803398326542933,0.4107113529352103,0.3747900927257502,203,iDCT1
300,300,L freq,Lasso,1,0.1158254431627662,0.0208339885869325,0.0272090541336051,0.0728723517500908,0.0210964644189519,0.0277548773391852,0.293034194291145,0.242666232035307,290,pca2
301,301,L freq,Lasso,2,0.1157001230945125,0.0208090541870101,0.0272213195581895,0.0923403172417538,0.0210409204239488,0.027414976703401,0.2982497379854636,0.2562318610850152,335,pca2
302,302,L freq,Lasso,3,0.1199439462134864,0.0206976184361134,0.0270979889455908,0.0760802119097481,0.0213905740182425,0.0278980663559819,0.3033325202033352,0.2317888163344263,336,pca2
303,303,L freq,Lasso,4,0.1139931914383338,0.0208917727366047,0.0273440121164431,0.0823828483452652,0.0207298248617328,0.0271679228684227,0.2988815722859576,0.2391127097818045,297,pca2
304,304,L freq,Lasso,5,0.1190788551274825,0.0206228601262754,0.0269852844823532,0.0814665640337838,0.0215768049829065,0.0283267040827156,0.3054463214845933,0.2427902264423649,344,pca2
305,305,L freq,Lasso,1,0.2189865741293211,0.0197591644234571,0.0255725294713216,0.1643487707239149,0.0205271063470669,0.0263500882617868,0.4622862939743131,0.4001943379267708,488,iDCT2
306,306,L freq,Lasso,2,0.2146079983051927,0.0198354964027255,0.025653854585382,0.1709574864103259,0.0203123119807928,0.0262008125244196,0.4597354281605398,0.4089498562095059,489,iDCT2
307,307,L freq,Lasso,3,0.2120381085055314,0.0198325140575799,0.0256409729740547,0.1784309085716842,0.0203640910141497,0.026307465808099,0.4530086726862857,0.4254439212815126,484,iDCT2
308,308,L freq,Lasso,4,0.2113869492194077,0.019966388511667,0.0257973851805035,0.1800375077654061,0.0198784014131608,0.0256816349052541,0.4590116171981128,0.4097529402978401,480,iDCT2
309,309,L freq,Lasso,5,0.2152892578971165,0.0197322493012692,0.0254690814596583,0.1649153688591922,0.0206864695332765,0.0270093296980239,0.4596138741550675,0.4039066701450427,459,iDCT2
310,310,L freq,Lasso,1,0.5361135879244495,0.015168714600812,0.019708349885586,0.3763401965343721,0.0177102801861311,0.0227637298434621,0.7273246062317132,0.5993710726573152,2305,iDCT5
311,311,L freq,Lasso,2,0.5363268843633271,0.0152109705525725,0.0197113037041551,0.3837377325763546,0.0173997383699472,0.0225896315522716,0.7261984826987807,0.6081119530936172,2305,iDCT5
312,312,L freq,Lasso,3,0.5304565063644173,0.0152350637753946,0.0197933729325126,0.393027070435892,0.0174604189003692,0.0226121381289269,0.7202559802816334,0.620331381322672,2297,iDCT5
313,313,L freq,Lasso,4,0.541352849179243,0.0151787383155236,0.0196735647120881,0.3930164315002165,0.0170131875670808,0.022096024437833,0.7311516952078859,0.6012585107747542,2408,iDCT5
314,314,L freq,Lasso,5,0.5351603076506941,0.0151818356409988,0.019602437872272,0.3890380796792104,0.0175908689656685,0.0231023219628716,0.7251081422235955,0.6201580964351037,2291,iDCT5
315,315,L freq,Lasso,1,0.2168743167514121,0.0192007461320932,0.0256070866825299,0.1716056163205989,0.0196796920099163,0.02623542590868,0.4821883525832474,0.4256771970996358,436,sigmoid1
316,316,L freq,Lasso,2,0.2213637674057559,0.0191760789784533,0.0255432818865114,0.1649832775669696,0.0196566254097544,0.0262950466206996,0.4827156810238987,0.4314444588119802,467,sigmoid1
317,317,L freq,Lasso,3,0.2192187582368021,0.0191364447615445,0.0255238732539138,0.1788792673480427,0.0198775853688016,0.0263002863797335,0.4813616916539298,0.4360337372978146,472,sigmoid1
318,318,L freq,Lasso,4,0.2166912895908472,0.019272199235703,0.025710480083292,0.1675487838160393,0.0194548797565985,0.0258764723606131,0.4812900877427943,0.4233117190222444,436,sigmoid1
319,319,L freq,Lasso,5,0.2121760170692809,0.0191918676588466,0.0255195541312928,0.1824841088700542,0.0199166413217574,0.0267237045965459,0.4751462894552256,0.4564089102814052,406,sigmoid1
320,320,L freq,Lasso,1,0.5092717040356716,0.0155710003245472,0.0202705245974892,0.3549191333883741,0.0179210807130851,0.0231513663005233,0.7087688830589958,0.5843214873996094,2079,iDCT4
321,321,L freq,Lasso,2,0.5083250747018304,0.0156232395511505,0.020297774428463,0.366561144094454,0.017625903114169,0.0229022794032519,0.7095303436636229,0.5955618538855967,2117,iDCT4
322,322,L freq,Lasso,3,0.4967916815671113,0.0157420500240841,0.0204906530456714,0.3794185692432426,0.0176377503847008,0.0228642182343177,0.6987736529476375,0.6144801540102275,2030,iDCT4
323,323,L freq,Lasso,4,0.5045008823498985,0.015724079872217,0.0204486739816746,0.3792544512687381,0.0172799002471887,0.0223451091938656,0.7078435711606531,0.590473145996174,2116,iDCT4
324,324,L freq,Lasso,5,0.5125223016936367,0.0155114795700254,0.0200740896558265,0.3733913830691339,0.0177259047433963,0.0233962763335405,0.7095379312796762,0.6112337847740593,2155,iDCT4
325,325,L freq,Lasso,1,0.2075648499425649,0.0193030233725159,0.0257588401262487,0.1686258109219203,0.0197281057484341,0.026282569086857,0.4703368153025196,0.4209505559724829,447,rbf1
326,326,L freq,Lasso,2,0.2156087581920124,0.0192375464447395,0.025637505085944,0.1414019534374846,0.0199480078897577,0.0266637547879457,0.4754035220604076,0.4039376316225234,465,rbf1
327,327,L freq,Lasso,3,0.2093535770502231,0.0192620422328851,0.0256846143422042,0.1741645980735827,0.0199203245835396,0.0263756831309087,0.4709288016539468,0.4319411329145711,485,rbf1
328,328,L freq,Lasso,4,0.2076083689953005,0.0193772992043967,0.0258591144432011,0.1625024609481896,0.0195930277281983,0.0259547854998931,0.4713494617487408,0.4110147180725267,441,rbf1
329,329,L freq,Lasso,5,0.2050799120542448,0.019273751047455,0.0256342266266776,0.1746133235374148,0.0199539746677251,0.0268520401454152,0.4673189999984069,0.4469931907623722,432,rbf1
330,330,L freq,Lasso,1,0.3320979778234096,0.0181551337315128,0.0236483485169954,0.249798718663095,0.0193408210084664,0.0249665450156896,0.5747551917293412,0.4911753631432015,896,iDCT3
331,331,L freq,Lasso,2,0.3260746968241026,0.0182964942136759,0.0237637663106905,0.2540094749948909,0.0190969809062026,0.0248538123135865,0.5695620609738572,0.4994653802367699,847,iDCT3
332,332,L freq,Lasso,3,0.3218607660937366,0.0182891804088193,0.0237870907561437,0.2669776532418444,0.0191755993636479,0.0248493810560294,0.5637066826369607,0.5210369379475362,845,iDCT3
333,333,L freq,Lasso,4,0.321054256988896,0.0184156880279047,0.0239365327897982,0.2715833540720253,0.0186716689148339,0.0242055862299738,0.5673567588501344,0.5079141526581753,860,iDCT3
334,334,L freq,Lasso,5,0.3307673576088673,0.0181407862724878,0.0235205266311563,0.2535060919799348,0.0194550536612568,0.0255365189056167,0.5710775434959707,0.508542587423941,888,iDCT3
335,335,L freq,Lasso,1,0.7288513812784831,0.0116219179446863,0.0150677406426087,0.7119347910531422,0.0118215386744954,0.0154708776245804,0.8459692839202655,0.8377668917014949,575,bos
336,336,L freq,Lasso,2,0.7309977885375323,0.0115315093871575,0.0150136855881996,0.702434726910009,0.0121800188829687,0.0156970297632351,0.8469597826558556,0.8309233747102749,578,bos
337,337,L freq,Lasso,3,0.7269453190835334,0.0115990431748355,0.015094082065067,0.7187669637971695,0.0119180155321809,0.0153918256870399,0.8451916803624222,0.8376043074672902,558,bos
338,338,L freq,Lasso,4,0.7309381097991763,0.0116122873175276,0.0150684923727402,0.7025492835349034,0.0118436197494539,0.0154679651155006,0.8474870496900797,0.8304893385154006,566,bos
339,339,L freq,Lasso,5,0.7287463197937143,0.0115170033436841,0.0149742921882244,0.7138696530186612,0.0120559676855169,0.0158099509118439,0.8466030595390521,0.8376238578538944,592,bos
340,340,L freq,Lasso,1,0.2694692810733601,0.018553243130581,0.0247322529372506,0.1985019076167264,0.0192880708286212,0.0258060059212376,0.518579969991401,0.4544578210780529,651,pca1-2
341,341,L freq,Lasso,2,0.268354088948326,0.018583118406517,0.0247605260068387,0.2100679014835438,0.0191369067597844,0.0255753296048521,0.5206693263934528,0.4587015567663194,717,pca1-2
342,342,L freq,Lasso,3,0.2671041338135635,0.0185407146251216,0.0247287993076972,0.2167826423828519,0.0193450605695778,0.0256860971260231,0.5192215123757532,0.4652162948760771,677,pca1-2
343,343,L freq,Lasso,4,0.2619196997514693,0.0186674010277222,0.0249571802208064,0.2169588299176794,0.0189527350468337,0.025096778206193,0.5189989336083972,0.4549583341923858,665,pca1-2
344,344,L freq,Lasso,5,0.2643517131193238,0.0184859071794637,0.0246600298253215,0.2218087264792247,0.0195037593006724,0.0260730440839061,0.5175632540044751,0.4816872652231111,670,pca1-2
345,345,L freq,Lasso,1,0.9636905700716432,0.0042361470727066,0.0055138399179024,0.9606580094776922,0.0043538937972834,0.0057173885920228,0.9792498106806504,0.9774302243144548,534,mean
346,346,L freq,Lasso,2,0.9638457302865192,0.0042147217795234,0.0055041364077433,0.9597854733646186,0.0044425331343369,0.0057705583810805,0.979354370977126,0.9773451556328896,532,mean
347,347,L freq,Lasso,3,0.963662055735472,0.0042291113594774,0.0055063279153757,0.9616583774104884,0.0043301341887107,0.0056831904833809,0.979314443235232,0.9781420944948136,535,mean
348,348,L freq,Lasso,4,0.9636348957264578,0.0042508926351988,0.0055396984751078,0.9611145400633072,0.004304749556275,0.005592671289893,0.9791622329873576,0.977743251982681,531,mean
349,349,L freq,Lasso,5,0.963454782599035,0.0042165162926994,0.0054963421308753,0.96126182720139,0.0044292290595524,0.0058172553377478,0.9791252794575162,0.9784369500049708,538,mean
350,350,L freq,Lasso,1,0.071306717323996,0.0214780365273882,0.0278856383137134,0.0351122797864069,0.0217474098451907,0.0283144373341929,0.2384317627545438,0.1737789301799417,186,rbf2
351,351,L freq,Lasso,2,0.0770231302083271,0.0214058741368776,0.0278102440705997,0.0497870560540618,0.0215723663240822,0.0280502560359411,0.2508110515887077,0.2054129291789426,246,rbf2
352,352,L freq,Lasso,3,0.0785912653492958,0.021327555350176,0.0277273303256792,0.0423883648185028,0.0219256433891728,0.028402180012591,0.2518962835155587,0.1753205387916268,225,rbf2
353,353,L freq,Lasso,4,0.0811475373688259,0.0214345602079463,0.0278462424432828,0.0576328290755219,0.021090874022314,0.0275318724202729,0.2587340786977833,0.2101836534186573,291,rbf2
354,354,L freq,Lasso,5,0.0876028906778095,0.0211238690589154,0.0274631553693278,0.0337310043021401,0.0222033929632544,0.0290534414568331,0.2685381987614164,0.1725896328301791,285,rbf2
355,355,L freq,Lasso,1,0.7275469396886812,0.0118246205852625,0.0151039410947665,0.7055221564351641,0.0122548042244456,0.0156421288186732,0.8362939776373616,0.8205667962774366,579,maxPool
356,356,L freq,Lasso,2,0.7305013792598043,0.0117242221652873,0.0150275321242336,0.6942060382946995,0.0125534101497639,0.0159125877431646,0.8375312484311183,0.8150617134764268,565,maxPool
357,357,L freq,Lasso,3,0.7250159639463565,0.011864830099352,0.0151473142293949,0.7160413351411168,0.0120718727911123,0.015466232384987,0.8334989342843748,0.8312134518078994,571,maxPool
358,358,L freq,Lasso,4,0.7262095433140539,0.0118898950343185,0.0152003245635512,0.7126570376207036,0.0118820185811448,0.0152028831214797,0.8357837717377216,0.8235868340925881,578,maxPool
359,359,L freq,Lasso,5,0.7260234295577752,0.0117965457110735,0.0150492617552202,0.7111657625776724,0.0123253032692915,0.0158844761386827,0.8347270756824204,0.8285798106293044,565,maxPool
360,360,L freq,Lasso,1,0.1141539123157442,0.0209118008767827,0.0272347613301705,0.057889420326979,0.0213147295947576,0.0279782461339155,0.2905415911485768,0.2241809951235377,289,sigmoid2
361,361,L freq,Lasso,2,0.1123958006950426,0.020914897408336,0.0272721304588706,0.0835533626007996,0.0211096817723719,0.0275473577868148,0.2932926402216707,0.2467740164821214,317,sigmoid2
362,362,L freq,Lasso,3,0.111788590904751,0.0208615228367982,0.0272232560272718,0.0666078018359085,0.0215409322240507,0.0280407129620167,0.2924246561285207,0.2229810141194359,286,sigmoid2
363,363,L freq,Lasso,4,0.1077236829157524,0.0210434494701428,0.0274405866075873,0.0740669937355373,0.020820438638336,0.0272907491176055,0.2887780740479932,0.2353661851108342,268,sigmoid2
364,364,L freq,Lasso,5,0.1096979212608578,0.0208020587943699,0.0271285872024013,0.0685102799129553,0.0217838579440881,0.0285257843002045,0.2920373676492278,0.2266857580303406,269,sigmoid2
365,365,L freq,Lasso,1,0.218399087480722,0.0191978706589434,0.0255821456283471,0.1720566767679527,0.0197198803135976,0.0262282823460915,0.4890110355402297,0.4381562653538003,474,pca1
366,366,L freq,Lasso,2,0.2183947619432659,0.0192257369611173,0.0255919348925484,0.1677966083226985,0.0197194340287189,0.0262507127307564,0.4891941704503004,0.436969411310073,477,pca1
367,367,L freq,Lasso,3,0.2157526218375035,0.0192087550822803,0.0255804648143815,0.1839556611665252,0.0197682046870284,0.0262188625427569,0.486621151214949,0.4529929530497298,474,pca1
368,368,L freq,Lasso,4,0.2142907022125211,0.0192860161455887,0.0257498470897718,0.182447469501782,0.0194451393658146,0.0256438665306676,0.4878779401468719,0.4418701793605457,494,pca1
369,369,L freq,Lasso,5,0.2104721772682193,0.0191958041219794,0.0255471350053019,0.188682917142168,0.0199010640337895,0.0266221956602672,0.4829200170795655,0.4655671039395795,436,pca1
370,370,L freq,Lasso,1,0.1034685944273907,0.0211607950850097,0.0273985255397649,0.0862613429245567,0.0213666350532925,0.0275537393282627,0.3194122048814963,0.2905726768709585,192,iDCT1
371,371,L freq,Lasso,2,0.1021964523047569,0.0211950440845339,0.0274283732126008,0.0893107565247458,0.0213267399946174,0.0274606910545725,0.3206844803365232,0.2921385725642572,187,iDCT1
372,372,L freq,Lasso,3,0.1030230498276848,0.0211520873637549,0.0273572560620436,0.0855414135180172,0.0214833665136216,0.0277548567155841,0.317764497276682,0.2960269987595508,189,iDCT1
373,373,L freq,Lasso,4,0.1045076938599409,0.0212504792750519,0.0274899935289215,0.0796958034870698,0.0209482721446036,0.0272076715060607,0.3247883770934522,0.2808933205652121,178,iDCT1
374,374,L freq,Lasso,5,0.1050995157963475,0.0210401739835164,0.0271985564747764,0.0794126072116435,0.0217839261748609,0.0283583574421133,0.3205079482882842,0.2875363059142674,194,iDCT1
375,375,A freq,Lasso,1,0.0730371829058822,0.0270547836738864,0.0347831004895017,0.0374682277117401,0.0275860699666912,0.0353918717051761,0.2740562390780323,0.1967742239611069,293,pca2
376,376,A freq,Lasso,2,0.0778236457748878,0.0269626404719788,0.0346766015117701,0.0410597881518238,0.0276713835266664,0.0354016204774689,0.2774288792124699,0.2149525491027517,325,pca2
377,377,A freq,Lasso,3,0.0761054983546144,0.0270471098503552,0.034748457383661,0.0393569822730863,0.0274996109359464,0.035268173675475,0.2776295112233993,0.1944791535941773,314,pca2
378,378,A freq,Lasso,4,0.0697475690446669,0.0271696537997884,0.0348578106385678,0.0434673801517194,0.0274792986860687,0.0352364795973328,0.2676942146920009,0.2143342543320171,259,pca2
379,379,A freq,Lasso,5,0.0776810533545721,0.0270316410026988,0.0346326596728705,0.0407440735431208,0.0273609998444396,0.0355945507677141,0.2801429181614273,0.2058214208333061,318,pca2
380,380,A freq,Lasso,1,0.2508748784354087,0.0241593020721392,0.0312690232309272,0.195574148692279,0.0250720612837572,0.032354821138965,0.4992051129973353,0.4434785050158245,462,iDCT2
381,381,A freq,Lasso,2,0.2456607141993914,0.0242429093749896,0.0313626607132146,0.2093088375762153,0.0250510160003321,0.0321462870928523,0.4966112310404403,0.4468481297551912,452,iDCT2
382,382,A freq,Lasso,3,0.2443867350557791,0.0243131642632039,0.0314249159538528,0.2160536827978521,0.0247142909918435,0.0318599520354135,0.4939043764119749,0.4621653103445874,467,iDCT2
383,383,A freq,Lasso,4,0.2443805844499671,0.024268322049703,0.0314160264408312,0.2190620918919998,0.024835724323807,0.031838373436867,0.4935655254286905,0.464420005927548,474,iDCT2
384,384,A freq,Lasso,5,0.2513725540110232,0.0242254473082832,0.0312016925127842,0.1950121146913208,0.0248122156202369,0.0326070074639406,0.4987678135351675,0.4547357458798174,483,iDCT2
385,385,A freq,Lasso,1,0.6048403607925754,0.0174214903832306,0.0227103289406537,0.4599730229069653,0.020505068671452,0.0265096333871906,0.7766015743997077,0.6636466656744471,2620,iDCT5
386,386,A freq,Lasso,2,0.5955153485157785,0.0176441787130547,0.0229657461444278,0.4736764846802949,0.0201620895372351,0.0262273108541506,0.7709527076552358,0.6784838582565849,2515,iDCT5
387,387,A freq,Lasso,3,0.5969825855798352,0.0176241613845606,0.0229501878341567,0.4615699335398812,0.0203451603117042,0.0264038105013428,0.7704241540484468,0.6662956097488555,2464,iDCT5
388,388,A freq,Lasso,4,0.6105963468703175,0.0172978538738369,0.0225527606206097,0.4520508413146109,0.0206418578166475,0.0266693697261351,0.7784494042709945,0.6656637475850029,2664,iDCT5
