,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Sample_size
3,650M,4,0.7507936629409955,0.1720594468363352,0.22379118835141,0.7471350997835575,0.1725375683422018,0.2261813384556797,0.8198579039705025,0.8226050323627522,433,32000
4,650M,5,0.7507411290867171,0.1717084165009055,0.2239560273304598,0.7458757203737619,0.1739572593765886,0.2261740980435536,0.8195275629298975,0.8160578297825213,439,32000
0,650M,1,0.7465424165730141,0.1730100647692038,0.2260112754769453,0.7402477066457535,0.174366035743947,0.2282303775737767,0.8180907306838519,0.8141696248311554,449,100000
1,650M,2,0.746582475098098,0.1730415856442782,0.2259734191178345,0.7404755033690413,0.173739046805016,0.2282168632731264,0.8180750194551504,0.814791622965923,459,100000
2,650M,3,0.7467918539374622,0.1728649385186971,0.2257219847797348,0.7420190983038071,0.1738033521670727,0.2281766574075469,0.8177182138527209,0.8162247396632216,475,100000
3,650M,4,0.746284734511493,0.1729907745031204,0.2260687190642726,0.7428566732781348,0.1740751723247383,0.2273215198691478,0.8167385555211222,0.8194683303386744,456,100000
4,650M,5,0.7450782138844687,0.1732405578689358,0.226362361839159,0.7476093395067197,0.1738015680598858,0.2261684291063476,0.8178702230290735,0.816975890893988,455,100000
0,650M,1,0.7440044450201139,0.1738800573054666,0.2270610790491572,0.7444560963367091,0.1743292413126454,0.2271544448390896,0.8162771754207999,0.8178591098912735,436,320000
1,650M,2,0.7444603396638899,0.1739230207460846,0.2269828421167035,0.7437027569734749,0.1740229802777628,0.2269939778224986,0.8173006668964372,0.8145894290133485,443,320000
2,650M,3,0.744902247139543,0.173711603098221,0.2267563916816238,0.7416016188516676,0.1740638927417588,0.2280459695148855,0.8170640495064156,0.8146930196647446,435,320000
3,650M,4,0.7444964489163105,0.1736347391809703,0.2268520851010904,0.7434188243014781,0.1744646890941565,0.2275810211782159,0.8163080463759815,0.8188530674543072,440,320000
4,650M,5,0.7443504666510549,0.1739640639931483,0.2269778014518099,0.7435964838034583,0.1736226971812488,0.227257576761178,0.8170012744689238,0.8158742002783559,436,320000
