,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Sample_size,Dataset
521,esm2_8M,2,0.6221789060926448,0.0084497719992399,0.0113065612225603,0.1987156669176288,0.0133959442588601,0.0153599429345085,0.6338461538461537,0.5357142857142858,10,32,parEparD_all
522,esm2_8M,3,0.6232982601330124,0.0075038217595517,0.0100285607074457,0.2166601097691135,0.0140996496945321,0.0206487876380202,0.7852991452991451,0.6,8,32,parEparD_all
523,esm2_8M,4,0.7007407365419673,0.0078658180045898,0.0097182647783165,0.4542040268043558,0.0107917415696779,0.0145469092550569,0.8023931623931623,0.0285714285714285,12,32,parEparD_all
524,esm2_8M,5,0.9931097163853312,0.0013718593649038,0.0015728212009435,-7.072885349810562,0.0211278779454131,0.0281179254661839,0.9726495726495724,-0.2571428571428572,42,32,parEparD_all
525,esm2_8M,1,0.3858188743009966,0.0107977652688339,0.0141588071091681,-0.5132726702977009,0.0074496536558151,0.0115332359112936,0.3253398968588842,0.1954887218045112,12,100,parEparD_all
526,esm2_8M,2,0.9439457286866416,0.0031208875750347,0.0041099046510848,-1.815256573940316,0.0168111193133175,0.024533391273223,0.8668073136427566,0.0,58,100,parEparD_all
527,esm2_8M,3,0.7377365160698829,0.0065603349652051,0.008748019712185,0.1734394193952192,0.0117780920073032,0.0143433484722636,0.6240271917487108,0.3789473684210526,38,100,parEparD_all
528,esm2_8M,4,0.6910878493627077,0.0074954250031173,0.0100978200421076,-2.991541077853201,0.0134456836428135,0.0161049936039174,0.5712376933895922,-0.1473684210526315,28,100,parEparD_all
529,esm2_8M,5,0.3163468187145429,0.0076593023230913,0.0105244739141962,0.0077481960847491,0.0168843060862451,0.0260082804069392,0.4501172058134084,0.0330827067669172,15,100,parEparD_all
530,esm2_8M,1,0.7690707175199307,0.0385136332458853,0.060322903903752,-4.906271797206109,0.0637706865261793,0.0875124392998201,0.3901022795914216,0.4403846153846153,108,320,parEparD_all
531,esm2_8M,2,0.604282212224089,0.0443245763990133,0.0789667273362414,-2.4282466946804715,0.0429945392754375,0.0593056674268138,0.4750315566762271,0.1116758241758241,64,320,parEparD_all
532,esm2_8M,3,0.3935129795948573,0.0395237340728328,0.0839633462601651,0.3658262551265752,0.0528709762713275,0.1067775435078477,0.4193429560540168,0.3810897435897435,34,320,parEparD_all
533,esm2_8M,4,0.5943988916781766,0.0334884290011227,0.0608505073423726,0.3531268080974802,0.0643898849312067,0.1329695916105882,0.3575887494237859,0.6555860805860805,81,320,parEparD_all
534,esm2_8M,5,0.3021397883381007,0.0421111054769948,0.0922973951730345,0.2733363403453004,0.0446287055154005,0.1068742434929033,0.4157963807143399,0.2627289377289377,26,320,parEparD_all
535,esm2_8M,1,0.8066416059096253,0.0402958536763477,0.0596418856161165,0.1966808696560623,0.0514963889891052,0.0758610508644802,0.4038865273714032,0.3151587471532311,282,1000,parEparD_all
536,esm2_8M,2,0.7877251024986782,0.0383358442487525,0.0597167346133901,0.5272193725864127,0.0512715471726226,0.0807577743676386,0.4108530194106309,0.4310441877462944,261,1000,parEparD_all
537,esm2_8M,3,0.7847064318669561,0.0359099668275833,0.0549217236678049,0.6379445455790711,0.055472477366333,0.0946738848694049,0.4194201169794507,0.3638921202221981,259,1000,parEparD_all
538,esm2_8M,4,0.7404946963468126,0.0380855145354855,0.0615216594918171,0.6983756407659385,0.0486233446843194,0.0825721239897273,0.411561488987015,0.3296153639898845,233,1000,parEparD_all
539,esm2_8M,5,0.7856077660105661,0.0389260302520561,0.0606983204730749,0.5029403190929078,0.0506130519983291,0.0780538253694265,0.3829010710990284,0.4561779044476113,247,1000,parEparD_all
540,esm2_8M,1,0.7633105307722204,0.044241148041889,0.0699323814990248,0.6759784120474284,0.0487991954149603,0.0742705826333638,0.393403703176741,0.4118786401816616,274,3200,parEparD_all
541,esm2_8M,2,0.7541695609525492,0.0442512986847566,0.0688228054234465,0.7360198872360197,0.0489187711690919,0.0772283595624737,0.398035773228896,0.4485276863952037,282,3200,parEparD_all
542,esm2_8M,3,0.7688231591442177,0.0452452397165313,0.0699617410344561,0.6468126448091689,0.0479765818995654,0.0725919557108143,0.4112950169562568,0.3312077634714579,285,3200,parEparD_all
543,esm2_8M,4,0.7527105403622196,0.0435253990089207,0.0684952574508794,0.7240396719214548,0.0505549108570814,0.08099088940635,0.385136054996461,0.3900155955893263,293,3200,parEparD_all
544,esm2_8M,5,0.7564642916916755,0.0437369183217972,0.0690888381315995,0.7184799878895011,0.0490523722730159,0.0773924223547424,0.3998003981253937,0.3503416888347891,287,3200,parEparD_all
545,esm2_8M,1,0.7447927391324364,0.0440923379623967,0.0714901098798808,0.7266560309654078,0.0451402870691174,0.0723787363095909,0.395674911306817,0.3757355284107124,285,9193,parEparD_all
546,esm2_8M,2,0.7421734060449758,0.0439344923304147,0.0710350380202913,0.73917585716031,0.0456064535347428,0.0739910168503258,0.3789637821925449,0.4171313021470233,285,9193,parEparD_all
547,esm2_8M,3,0.7520322393990488,0.044448093063011,0.0712260157369266,0.6888393133217232,0.0456963786215976,0.0736610452370398,0.3824602994249554,0.3861334808671908,290,9193,parEparD_all
548,esm2_8M,4,0.7483413756888506,0.0438921300031868,0.0715196839706351,0.7166113051043954,0.0448019927497299,0.0713704144737792,0.3911234024509598,0.3628738493897061,290,9193,parEparD_all
549,esm2_8M,5,0.7355366246796764,0.0433757067303225,0.0706897415240505,0.755521630342636,0.0457639891149522,0.0760792079809479,0.3924723317667908,0.3742435753300641,295,9193,parEparD_all
550,esm2_35M,1,0.0,0.0148558975825536,0.0190172739806313,-0.0183226768563442,0.0119545942787911,0.0146766577903967,,,0,32,parEparD_all
551,esm2_35M,2,0.8057289774775206,0.0061784012921708,0.0081075838918322,-0.0026365251679416,0.0144857771817765,0.0171817753853741,0.666923076923077,-0.0714285714285714,13,32,parEparD_all
552,esm2_35M,3,0.8876184360982242,0.0043702612975789,0.0054775623596283,0.1392252585806679,0.0161481048542757,0.0216453291192777,0.8864957264957264,0.4285714285714286,17,32,parEparD_all
553,esm2_35M,4,0.8424764794619576,0.0058028993865182,0.0070507875792139,0.4691433623510535,0.0121863285177349,0.0143464415105405,0.833162393162393,0.3142857142857143,16,32,parEparD_all
554,esm2_35M,5,0.962545857190478,0.0029752780041809,0.0036669985346742,-2.2693874412359163,0.0136051012925406,0.0178937793634109,0.9008547008547008,0.4857142857142857,19,32,parEparD_all
555,esm2_35M,1,0.3187680674666275,0.01089111383337,0.0149116578710127,-0.4396652522553874,0.0084888771587386,0.0112492441457722,0.3778715424285044,-0.2466165413533834,8,100,parEparD_all
556,esm2_35M,2,0.3392600674962279,0.0099194102232018,0.0141105086120403,-0.1780605375009181,0.0125132399253293,0.0158701999607159,0.3254805438349742,-0.3082706766917293,10,100,parEparD_all
557,esm2_35M,3,0.4071087462455511,0.0091918637670107,0.0131531072632527,0.0987138464219919,0.0115246889142125,0.0149776802382765,0.4160571964369433,0.2150375939849624,19,100,parEparD_all
558,esm2_35M,4,0.3448744364035643,0.0109154447791766,0.0147052497322729,-1.229027323666004,0.0096392310886561,0.0120350514497699,0.3921003281762776,-0.1278195488721804,11,100,parEparD_all
559,esm2_35M,5,0.1759677829108518,0.0084418176092486,0.0115545908667268,-0.0888200487077039,0.0169753293123781,0.0272444939019847,0.3315986872948898,0.3203007518796992,5,100,parEparD_all
560,esm2_35M,1,0.8073096740697423,0.0342847386179268,0.0551026762789781,-3.567979292687282,0.0564781006593108,0.0769617861503623,0.371938791749706,0.4136446886446885,98,320,parEparD_all
561,esm2_35M,2,0.7583527216072796,0.0362795441338717,0.0617081188758191,-3.4664714756807484,0.0495241032667159,0.0676927951531323,0.4674186147106489,0.2474816849816849,76,320,parEparD_all
562,esm2_35M,3,0.5439514299144554,0.0356454683834873,0.0728089104855142,0.4705172456127803,0.0517153132254406,0.0975667202147407,0.4382746337834744,0.2790750915750915,68,320,parEparD_all
563,esm2_35M,4,0.8688548452352067,0.0228767185373264,0.0346011682270203,0.4440148037784607,0.0605713914750721,0.1232748186625906,0.4043593372194042,0.5277014652014651,148,320,parEparD_all
564,esm2_35M,5,0.625073707052287,0.0368814151434004,0.0676516159071366,0.4189323418150088,0.0484857471424639,0.0955695815653539,0.4341626434400538,0.2701465201465201,76,320,parEparD_all
565,esm2_35M,1,0.8836250765973489,0.0306557012367939,0.0462700058427785,0.2895518618725774,0.0446454920104217,0.0713412952475341,0.4326707066770991,0.3198711167296095,381,1000,parEparD_all
566,esm2_35M,2,0.8665479399196921,0.0309982733669185,0.0473488432142352,0.7355897188795354,0.04200868794878,0.0603939832490147,0.426569002287306,0.4714537131380041,389,1000,parEparD_all
567,esm2_35M,3,0.8647566734831886,0.0291112906117391,0.0435297881082979,0.7066426710496998,0.0471229889905834,0.0852199200579903,0.4010133290042649,0.371157557307205,348,1000,parEparD_all
568,esm2_35M,4,0.8505748831472694,0.0299771330532264,0.0466838564141218,0.7453639208260661,0.0483469308102798,0.0758682766427902,0.4369042642965368,0.2878865551213565,345,1000,parEparD_all
569,esm2_35M,5,0.877801470536223,0.0297476372807645,0.0458252812664828,0.5717168887038299,0.0480045610297203,0.0724528374963002,0.4288441661851341,0.3388209705242632,364,1000,parEparD_all
570,esm2_35M,1,0.8355321652293042,0.037091351456362,0.0582947357098167,0.7707136721078657,0.0406883908805131,0.0624768230182034,0.376039216830782,0.3937120828387722,383,3200,parEparD_all
571,esm2_35M,2,0.8359689050450827,0.0365517746842741,0.0562182905037507,0.7709191692660908,0.0448691562330722,0.071942508963661,0.3864415150391269,0.3902777524735568,383,3200,parEparD_all
572,esm2_35M,3,0.8371276662007936,0.0381419792103528,0.058723523498822,0.7491558562566272,0.0407750509008646,0.0611769620539916,0.389843748099962,0.3288138366188872,374,3200,parEparD_all
573,esm2_35M,4,0.8300131012236738,0.0360683075465202,0.0567891574011067,0.7842002914461145,0.0429616797162532,0.0716206517581417,0.38585172856806,0.373158035963308,379,3200,parEparD_all
574,esm2_35M,5,0.8287779190110156,0.0367751765798926,0.0579303897646401,0.8183988909366112,0.039879487754774,0.0621588616120061,0.3901673654218102,0.3378800253523917,399,3200,parEparD_all
575,esm2_35M,1,0.8083979505513064,0.03711230335718,0.0619440399729068,0.7951726242851637,0.0377117143701342,0.0626542085874704,0.3829385804541639,0.3289938351498507,367,9193,parEparD_all
576,esm2_35M,2,0.8092934663015925,0.0366316089480526,0.061093013490468,0.7975481903059117,0.0392801828401118,0.0651877412502551,0.359383772600407,0.3851146788826868,393,9193,parEparD_all
577,esm2_35M,3,0.8181890707651811,0.0371788265091203,0.0609889328816726,0.753549298760879,0.0377550341206271,0.0655557130558623,0.3658825171939124,0.3729844375302941,386,9193,parEparD_all
578,esm2_35M,4,0.8115329004581178,0.0368984006557876,0.0618924181645083,0.7805432327671538,0.0390327800572574,0.0628060451425044,0.3727121257852329,0.3386153109806794,383,9193,parEparD_all
579,esm2_35M,5,0.8000313684352419,0.0366195020848733,0.0614687756382914,0.8227823357912483,0.0384049003596342,0.0647737836596934,0.3736558365314532,0.3802933290023222,389,9193,parEparD_all
580,esm2_150M,1,0.9976650880114942,0.0007165719823551,0.0009189323082227,-1.589640260766168,0.0182110240164654,0.0234047593329033,0.9923076923076924,0.0,38,32,parEparD_all
581,esm2_150M,2,0.9455414956705808,0.0034003766369414,0.0042925987315376,0.4978818944275209,0.0103740923084531,0.0121590380441191,0.8646153846153846,0.7857142857142859,20,32,parEparD_all
582,esm2_150M,3,0.9998203397603944,0.0001710658050156,0.0002190109263196,0.5104002229458223,0.0130512103379766,0.0163245057835157,0.9993162393162393,0.6571428571428573,524,32,parEparD_all
583,esm2_150M,4,0.9162334591420064,0.0041818641010568,0.0051416228489803,0.6007596749028894,0.0084208547134001,0.0124415006436136,0.8899145299145298,0.3714285714285715,17,32,parEparD_all
584,esm2_150M,5,0.9188662911262052,0.0039004299226861,0.0053971124908554,0.1388645337694277,0.0060430573601126,0.0091834236808331,0.7736752136752136,0.2,18,32,parEparD_all
585,esm2_150M,1,0.4338147160136109,0.010032341126346,0.0135943272661594,-0.0396247780798044,0.0068102882326315,0.0095594056707292,0.4274496015002345,0.0812030075187969,12,100,parEparD_all
586,esm2_150M,2,0.680421593881346,0.0071316742510542,0.009813323234637,-0.2941494391913881,0.0120578164921939,0.0166337744738781,0.5468120018752931,-0.1398496240601503,21,100,parEparD_all
587,esm2_150M,3,0.5152397171178515,0.0085106479299586,0.0118933542572016,0.2760789714126748,0.0105148091025933,0.0134232846903927,0.5108766994842945,0.3398496240601503,18,100,parEparD_all
588,esm2_150M,4,0.7538396060269914,0.0067474121785539,0.0090140345908007,-1.4748911177262736,0.0108404603479161,0.0126814321859566,0.691654946085326,-0.069172932330827,36,100,parEparD_all
589,esm2_150M,5,0.417305315020082,0.0072206402043003,0.0097163467419215,0.0845546968476027,0.01630307291902,0.0249814067503081,0.5059774964838256,0.0676691729323308,16,100,parEparD_all
590,esm2_150M,1,0.7542068910477243,0.0373208168185167,0.0622339817756233,-3.2053583351890937,0.0512235534061864,0.0738438920777316,0.4010301273997907,0.5157051282051281,82,320,parEparD_all
591,esm2_150M,2,0.9531914613874076,0.0180169644016027,0.0271590074750199,-5.667690257926107,0.0561669875307083,0.0827080674514475,0.5664501613731352,0.1457875457875457,273,320,parEparD_all
592,esm2_150M,3,0.5356054966215795,0.0372137421555444,0.0734721110556458,0.4652835634779902,0.052081361966107,0.0980477345193212,0.4574652380407415,0.3027472527472527,57,320,parEparD_all
593,esm2_150M,4,0.8561895510784802,0.0236423468332113,0.0362334642040364,0.2941551360675483,0.0669138721592798,0.1388984462857037,0.3616568299585483,0.5403846153846154,107,320,parEparD_all
594,esm2_150M,5,0.422739998925799,0.0379899438529461,0.0839442510126854,0.3115553806959173,0.0471067188154757,0.1040257457081773,0.4452410529513855,0.2053571428571428,38,320,parEparD_all
595,esm2_150M,1,0.91101797898931,0.0264977691078405,0.0404595439317164,0.4266309546209771,0.0436585253042954,0.0640902434374439,0.456225842380414,0.3440502302746174,459,1000,parEparD_all
596,esm2_150M,2,0.8936749477557353,0.0269859557175928,0.0422634099469765,0.7651124880094694,0.0381178173236346,0.0569225659707139,0.4501696778181045,0.3258630187741243,463,1000,parEparD_all
597,esm2_150M,3,0.9071868077292355,0.0243569061638021,0.0360606446364235,0.7453194117697445,0.0444503807532119,0.0794036695413295,0.4495922588997706,0.3362674088858734,482,1000,parEparD_all
598,esm2_150M,4,0.8858033894968099,0.0260860542242145,0.0408114034097917,0.8368088028993861,0.0390973867009353,0.0607363394971907,0.4322596357006231,0.3491781103945759,471,1000,parEparD_all
599,esm2_150M,5,0.8991042533221543,0.027180896601262,0.0416397946198621,0.6686481198863911,0.0408688522665309,0.0637286389919639,0.4158681370331487,0.3734808370209256,469,1000,parEparD_all
600,esm2_150M,1,0.856349060783387,0.033337070609584,0.0544807509462393,0.7978457629619118,0.0381813133214041,0.0586639473198312,0.387594883680923,0.354748445467845,435,3200,parEparD_all
601,esm2_150M,2,0.8572272027467647,0.0329658016185134,0.0524490078893699,0.8098963858064577,0.0401442345881819,0.0655369749992151,0.3914256102442788,0.3688324085415637,452,3200,parEparD_all
602,esm2_150M,3,0.8575671975101327,0.0344093115047859,0.0549153120835388,0.7869755121366875,0.0347894713527254,0.0563768347031299,0.3887217735299438,0.3473578662007479,434,3200,parEparD_all
603,esm2_150M,4,0.8538745105045047,0.0327378888350933,0.0526527051677281,0.8179340519439388,0.0401886947819083,0.0657850494370322,0.3914187931876553,0.3570113895431209,451,3200,parEparD_all
604,esm2_150M,5,0.8495211458867147,0.0334951650498867,0.0543080616953545,0.8411384642545586,0.0357555312297344,0.0581370756016804,0.3835572445907781,0.3891105023830629,450,3200,parEparD_all
605,esm2_150M,1,0.8244925233098672,0.0337254757074505,0.0592853328627405,0.8172883486175426,0.0337654830961611,0.0591751502947408,0.3833430247408949,0.3711646134647899,441,9193,parEparD_all
606,esm2_150M,2,0.8249923584333563,0.0332515583722511,0.0585244401211837,0.8206285555798467,0.0358941301139263,0.0613594918181887,0.3809077531014295,0.3608517663805147,450,9193,parEparD_all
607,esm2_150M,3,0.8371368646526951,0.0337019647919299,0.057723470871023,0.7612712040321172,0.0353220577042119,0.0645205291277945,0.3702508494306435,0.3813080245075192,446,9193,parEparD_all
608,esm2_150M,4,0.8256496841482568,0.0337172486515058,0.0595293371637899,0.8119592229752424,0.0347496970017737,0.0581370481141361,0.3779143280413627,0.3591036255758644,439,9193,parEparD_all
609,esm2_150M,5,0.8186836753143967,0.0330821483762166,0.0585318268314506,0.8347742195171246,0.0349062065306145,0.0625438581921264,0.3759266346012366,0.3754677444905229,446,9193,parEparD_all
610,esm2_650M,1,0.9947073065434054,0.0011579479109096,0.0013835237983935,-0.3725737603082877,0.0141360742678131,0.0170393218647377,0.9838461538461538,0.0,33,32,parEparD_all
611,esm2_650M,2,0.7133028900402771,0.007211567881354,0.0098491578010365,0.3715165361178506,0.0109761200968452,0.0136032664325765,0.6984615384615384,0.2142857142857143,11,32,parEparD_all
612,esm2_650M,3,0.4523702038026977,0.0094845028417293,0.0120915876872448,0.0355940771993622,0.0143481564959883,0.0229112809473243,0.6765811965811965,0.6,2,32,parEparD_all
613,esm2_650M,4,0.9592141625358056,0.0028938244484135,0.0035877288934498,0.2701411354605402,0.0115398251151244,0.0168218985562226,0.9494017094017092,0.3714285714285715,21,32,parEparD_all
614,esm2_650M,5,0.7503987838241087,0.0071401215533195,0.0094663847947334,-0.9420891370920076,0.0113573146462664,0.0137912446451633,0.7305982905982905,0.5428571428571429,9,32,parEparD_all
615,esm2_650M,1,0.6336764394766946,0.0075467783324271,0.0109348003513554,-0.2847947582385575,0.0084515930784732,0.0106269701139598,0.5156118143459917,0.3533834586466165,21,100,parEparD_all
616,esm2_650M,2,0.7304476105238711,0.006356839201454,0.0090125769097342,0.2706859843030933,0.0098444601594358,0.0124869356755628,0.5483356774496015,0.2796992481203007,29,100,parEparD_all
617,esm2_650M,3,0.5701406323023701,0.0077758858752068,0.0111996393475922,0.5845672566756716,0.0086267258138716,0.0101686562594276,0.5045475855602438,0.3218045112781954,16,100,parEparD_all
618,esm2_650M,4,0.6584100619777922,0.0075063596576265,0.0106184876410387,-0.9075534294134496,0.0084432964138418,0.0111334204587867,0.5914908579465542,0.0225563909774436,23,100,parEparD_all
619,esm2_650M,5,0.57138968257123,0.0063664985665667,0.0083332380274501,0.1858835534850994,0.0152208701673209,0.0235583003515145,0.5906469760900142,0.2827067669172932,17,100,parEparD_all
620,esm2_650M,1,0.8140969576236625,0.0324035889090672,0.0541235139852151,-2.701857523740136,0.0443042336900085,0.0692824002192835,0.3479530312832933,0.46007326007326,85,320,parEparD_all
621,esm2_650M,2,0.8852020222217414,0.0272701159795895,0.0425322612004079,-3.275939622101533,0.0477053931162953,0.0662332318461772,0.3972555928944746,0.0027472527472527,126,320,parEparD_all
622,esm2_650M,3,0.804649008830582,0.0287164479655548,0.0476526209863999,0.7724572379348373,0.0444205356084257,0.0639598312339449,0.4228127145799953,0.1739010989010988,93,320,parEparD_all
623,esm2_650M,4,0.842314222250446,0.0222808841362483,0.0379411857300856,0.4840651004486358,0.0528331865812391,0.1187518027489675,0.40817778960355,0.597481684981685,99,320,parEparD_all
624,esm2_650M,5,0.8260057553582764,0.0286705873514525,0.0460863874956265,0.673455533949645,0.0371720070530921,0.0716436158943925,0.3878480465796094,0.3627747252747252,98,320,parEparD_all
625,esm2_650M,1,0.9288371653198364,0.0223058255048227,0.0361823249718214,0.5388382361149571,0.0360317219079113,0.0574779732026118,0.4605879314574602,0.4224459695665075,441,1000,parEparD_all
626,esm2_650M,2,0.93202289089932,0.02086738133322,0.0337931034321988,0.7724757183580926,0.0341510640091133,0.0560232605533531,0.4970624268096957,0.2621991533035335,538,1000,parEparD_all
627,esm2_650M,3,0.9329610613353916,0.0190486601225757,0.0306472983354656,0.7360015319928683,0.0407762533496856,0.080843173693863,0.4800457397624538,0.3641126259002193,435,1000,parEparD_all
628,esm2_650M,4,0.9258558735010178,0.02028266917665,0.032884655693167,0.8166756951434941,0.0378524688333892,0.0643739670400282,0.5081170433843657,0.2441889462945294,582,1000,parEparD_all
629,esm2_650M,5,0.9346693372112572,0.0204591940378189,0.033506624721458,0.75174881680537,0.0343503509615707,0.0551614390629306,0.4868958319654128,0.3307762694067352,532,1000,parEparD_all
630,esm2_650M,1,0.8868682927091023,0.0271392399771928,0.0483482791349268,0.8460548055811469,0.0307051006917476,0.0511932764589616,0.4338650986768102,0.3953511784634754,498,3200,parEparD_all
631,esm2_650M,2,0.8928169940190694,0.0264882394407633,0.0454441003093554,0.8330085700689743,0.0314466294146657,0.0614240285552122,0.4284227310165334,0.4301014617438166,526,3200,parEparD_all
632,esm2_650M,3,0.8921775878260136,0.0276340098495598,0.0477796504356716,0.8164006925344516,0.0302737736842021,0.0523385206370428,0.4389340923319511,0.3793287785429524,510,3200,parEparD_all
633,esm2_650M,4,0.8896294143281103,0.0260448603490594,0.045759826921565,0.8494595481043933,0.0330852563155189,0.0598190414595528,0.4286758393741486,0.439727361232977,548,3200,parEparD_all
634,esm2_650M,5,0.8868441914431422,0.0267542731880366,0.0470939361988076,0.863676689109066,0.0324647687216222,0.0538553517175642,0.4478113261848383,0.3457960840072194,523,3200,parEparD_all
635,esm2_650M,1,0.8582826216427761,0.028592806851934,0.0532734725188129,0.8583280742821914,0.0292669945940263,0.0521072491922022,0.405641417578077,0.3941690222952099,521,9193,parEparD_all
636,esm2_650M,2,0.86049978811013,0.0278241668330152,0.0522511911336212,0.8470584459962147,0.0300848810837065,0.0566588624335128,0.3963611166201898,0.4069085304288356,516,9193,parEparD_all
637,esm2_650M,3,0.8716186688819717,0.0282962235760894,0.0512497768251593,0.7893689482330472,0.0302029918552884,0.0606047570647714,0.394535090901063,0.396540543962676,511,9193,parEparD_all
638,esm2_650M,4,0.8603998776967864,0.0282273355323267,0.0532675321933064,0.8467233912681177,0.0295466758668959,0.0524885891935655,0.4040843219124241,0.3708668360649181,523,9193,parEparD_all
639,esm2_650M,5,0.8535998952122873,0.0279059436326333,0.0525949830172003,0.869217332935276,0.0296680206770725,0.0556443222738787,0.4052185578837182,0.3713466107669351,533,9193,parEparD_all
640,esm2_3B,1,0.9999686826679608,8.537991250038527e-05,0.000106424260676,-1.0358355052742143,0.0161714446761097,0.0207518014098788,0.9992307692307691,0.3571428571428572,692,32,parEparD_all
641,esm2_3B,2,0.7204766987993477,0.0069530899868452,0.0097251530886144,0.4860096073914767,0.0104009936642135,0.012301944890793,0.7038461538461539,0.7857142857142859,8,32,parEparD_all
642,esm2_3B,3,0.8321500322943785,0.005171358681767,0.0066942268564369,0.4611186346767773,0.0117262904570251,0.0171263974854747,0.8577777777777776,0.5428571428571429,12,32,parEparD_all
643,esm2_3B,4,0.9999441514535236,0.0001066622844751,0.0001327611064926,0.7365661848253248,0.0088418000334054,0.0101062800102098,0.997948717948718,0.0285714285714285,1066,32,parEparD_all
644,esm2_3B,5,0.9964098149061076,0.0009228557733916,0.0011353224483395,-1.0811942974593205,0.0141070423020049,0.0142766133124669,0.9829059829059827,0.2571428571428572,37,32,parEparD_all
645,esm2_3B,1,0.6619974821675204,0.0072819119298353,0.0105036054511755,-0.2439483186213566,0.0077021047308504,0.0104566783662065,0.5734880450070324,0.4466165413533834,28,100,parEparD_all
646,esm2_3B,2,0.6077978069440515,0.0075904661678163,0.0108713230090205,0.1912108008887487,0.0101709489031754,0.0131497127542166,0.4987107360525082,0.2421052631578947,14,100,parEparD_all
647,esm2_3B,3,0.6596256054668322,0.0069367291687622,0.0099659632378459,0.5721091588733411,0.0089375841587066,0.0103200000712418,0.61727613689639,0.3172932330827067,26,100,parEparD_all
648,esm2_3B,4,0.6137250319478573,0.0081506248675346,0.0112916761471857,-1.1011541225969137,0.0094993064491284,0.0116847442173143,0.602625410220347,-0.0270676691729323,23,100,parEparD_all
649,esm2_3B,5,0.6114685248687255,0.0059952628539033,0.0079340618184885,0.2295377291586524,0.0149783664669364,0.0229179822361805,0.6544069385841538,0.2601503759398496,23,100,parEparD_all
650,esm2_3B,1,0.8206179321590283,0.0325556489733643,0.053165787360593,-2.672079961070668,0.0477605188611839,0.0690031854517525,0.4505780965961093,0.4491300366300365,101,320,parEparD_all
651,esm2_3B,2,0.749252873979433,0.0370854362014336,0.0628592703260424,-2.044517644826312,0.0402218125072792,0.0558881086442152,0.5058352357939604,0.0691849816849816,89,320,parEparD_all
652,esm2_3B,3,0.2691823789472821,0.0356191612423192,0.0921687055737091,0.2499067767487001,0.0447538621185105,0.116127056304205,0.4491302357518882,0.4390567765567765,22,320,parEparD_all
653,esm2_3B,4,0.9386251612108444,0.0157527251781336,0.0236706301222771,0.421350186209492,0.055927253606677,0.125762356698909,0.5168314820437937,0.7317765567765566,178,320,parEparD_all
654,esm2_3B,5,0.3154419134991273,0.0373219706747797,0.0914135085782597,0.2247035056848721,0.0413482377847824,0.1103926713615522,0.4950794116000972,0.3329670329670329,21,320,parEparD_all
655,esm2_3B,1,0.911954988143952,0.0245853761328792,0.0402459541793472,0.52466219947702,0.0354998364898109,0.0583547181650469,0.4836976484725696,0.2589185700587335,346,1000,parEparD_all
656,esm2_3B,2,0.919929251691104,0.0229754916021204,0.0366761445426604,0.769264714050395,0.0384641532972145,0.0564171980225366,0.4609476408553016,0.4798449260650326,427,1000,parEparD_all
657,esm2_3B,3,0.9468263867237195,0.0173274547088664,0.0272945989409424,0.7198999839289781,0.0432785407486557,0.0832720426572464,0.542463572513551,0.3514087987766674,533,1000,parEparD_all
658,esm2_3B,4,0.9169698587183416,0.0217836291684189,0.0347994845332439,0.797159866773741,0.0385342330460608,0.0677138010880342,0.4544197339943757,0.2833841908738633,379,1000,parEparD_all
659,esm2_3B,5,0.9302763139569836,0.0206418028974092,0.0346148392224187,0.6590032829188517,0.0388334205581951,0.0646494780619305,0.5013410666585528,0.3364974124353109,434,1000,parEparD_all
660,esm2_3B,1,0.914031013306212,0.0240917343282897,0.0421463291080421,0.8698590343841258,0.0293369903985142,0.0470692057683213,0.4223682325507144,0.391137521903619,776,3200,parEparD_all
661,esm2_3B,2,0.9207283647741928,0.0229508563587613,0.0390817004687361,0.8398972531312949,0.0317326998797923,0.0601437629244504,0.4471187619830593,0.3710914779843972,816,3200,parEparD_all
662,esm2_3B,3,0.9189397830634596,0.0242857082362219,0.0414278435160131,0.8247464233771309,0.0310670003045737,0.0511351304996863,0.4399196149832501,0.3834964295946968,755,3200,parEparD_all
663,esm2_3B,4,0.9166625477843804,0.0233852544378779,0.0397628778590628,0.8657720606356085,0.0316916910223662,0.0564851522193538,0.4321882039302323,0.3889872682675826,809,3200,parEparD_all
664,esm2_3B,5,0.9136914862090052,0.0235182260862875,0.0411294956590279,0.8876686314695132,0.0293678820889726,0.0488871060008173,0.451664667572739,0.333542978184383,805,3200,parEparD_all
665,esm2_3B,1,0.8805178899624757,0.0259727624932651,0.048915995145529,0.875526883284582,0.0267149579094645,0.0488420664620924,0.4016733293114827,0.3501953368141403,777,9193,parEparD_all
666,esm2_3B,2,0.8825265079970853,0.0252352026495602,0.0479489057962694,0.8625126305056221,0.0285946515184353,0.0537200617025649,0.3834913272212151,0.406386971035552,768,9193,parEparD_all
667,esm2_3B,3,0.8940139038111019,0.0255361031823706,0.0465656306778492,0.8130852663489337,0.0277882617839981,0.0570909519506745,0.3916206371781611,0.3561372778867605,787,9193,parEparD_all
668,esm2_3B,4,0.881108455150513,0.0255912646330272,0.0491581083802433,0.8658282421636376,0.0271726909160883,0.0491085954548901,0.3899904217306916,0.3654097529078566,750,9193,parEparD_all
