,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Sample_size
3,15B,4,0.5530434778757225,0.2549318236886763,0.3048121637222189,-0.1258458873559509,0.4329791068330318,0.4919574412089712,0.6961501001475002,0.2118235461502475,75,320
4,15B,5,0.2824654351044281,0.3540527556017365,0.3898109297788907,0.1470509031511684,0.3859484458028164,0.4303938195399905,0.5504898704496151,0.4317826127023434,31,320
0,15B,1,0.4290276794992851,0.2868590103643029,0.3399700778478033,0.2513474946116066,0.327511123969093,0.3956530715915287,0.6271531899752134,0.4681074013616729,114,1000
1,15B,2,0.4056843092284924,0.293992203554287,0.3484999279997497,0.2071013311314478,0.3294647724751247,0.3995140938878911,0.5975470706124565,0.4196973881189598,117,1000
2,15B,3,0.3645350709901662,0.3090038747188671,0.3617001224862302,0.1036412701817273,0.3498046460059133,0.4138701821411126,0.5739795714359784,0.3183928885700222,97,1000
3,15B,4,0.4144526110049168,0.2915440186896034,0.3458778760527293,0.2731354777055015,0.3234114638742311,0.3822374651086329,0.6071129856407921,0.5107008867001636,122,1000
4,15B,5,0.5000081446956322,0.2633271013213744,0.3178283502133167,0.1972801586205481,0.342088123565204,0.4093691773242014,0.651036157862825,0.4326220360209081,156,1000
0,15B,1,0.5919785819119557,0.2326508478372899,0.2894797107719575,0.3342831544533128,0.2923198097543696,0.3633287212744244,0.725523261243213,0.5436262324410046,557,3200
1,15B,2,0.5869299087993654,0.2347391128834948,0.2899336210533318,0.3327570023441696,0.2987709201652974,0.3705477177462018,0.7264262561608007,0.5350043343861067,551,3200
2,15B,3,0.6376958001662298,0.2173801252905211,0.271883027124467,0.4106803348848117,0.2725474946918567,0.3465149450829598,0.7460058127319228,0.6213591054370678,760,3200
3,15B,4,0.5282006141625335,0.2530413459412172,0.3104059511012803,0.3144827456332948,0.3064027339182584,0.3730763940582001,0.6825219435969309,0.5206187351359388,410,3200
4,15B,5,0.5374596266571371,0.2498097518530904,0.3062502023414765,0.3825599685871337,0.2906057248591016,0.3588392140923646,0.6933832015347128,0.5705352571283208,443,3200
0,15B,1,0.6547886497435206,0.2074672857173675,0.2633155218020147,0.4937614430905033,0.2498046484228633,0.3224251050629007,0.7584168982634318,0.6670916646796599,2220,10000
1,15B,2,0.6630062102396039,0.2056206731214514,0.2609043009388214,0.497679725875238,0.2507843607980969,0.3177099305873601,0.7672250928838603,0.6668714077287491,2409,10000
2,15B,3,0.6678633233134509,0.2036448202349136,0.2589745745149157,0.5456451981517125,0.2379284954881722,0.3023765638823565,0.7682797499500715,0.6995059078688807,2808,10000
3,15B,4,0.682712500570046,0.1975502906716097,0.252493258158337,0.5079212492478282,0.2442498054302253,0.3176044461377582,0.7749055687453109,0.679571412069974,3135,10000
4,15B,5,0.6554644052662256,0.2088806623931247,0.2646207336004023,0.5017984639682562,0.2449524763671982,0.3122580105824775,0.7631254639598616,0.6714273809525044,2282,10000
0,15B,1,0.6266769245890982,0.215130252424086,0.2736609345158897,0.5691556985935022,0.2307403739152457,0.2962480365677082,0.745243592507805,0.7185930669735068,3071,32000
1,15B,2,0.6285366357296494,0.2152925847421837,0.2739498455056343,0.5653784804756792,0.2298979244500552,0.2932506533242191,0.7493570985985762,0.7049574880368132,3067,32000
2,15B,3,0.626340292469107,0.215133333461263,0.2743003081252664,0.5696012474134378,0.2293304150316635,0.2939350227130179,0.7466815689464752,0.7089481062684985,3069,32000
3,15B,4,0.6250642143338401,0.2157252883355974,0.274499708954232,0.568878873207636,0.2296671468957699,0.2953331160698329,0.7462988135214366,0.7155866030568847,3054,32000
4,15B,5,0.6242194389534697,0.2157654235276247,0.2749822103943031,0.5744804309397815,0.2293359238439025,0.2926709084044472,0.7443501367405847,0.7179240497323287,3104,32000
0,15B,1,0.6019189656311683,0.2225047062948662,0.2832456213359963,0.5824221576052968,0.2261577451069775,0.2893759781757816,0.7340463929907303,0.7215452390907887,3047,100000
1,15B,2,0.6016396553088608,0.2223370953367513,0.2833199027776302,0.57647186926709,0.2271606365393034,0.2915410301138449,0.7333930080540191,0.7223377539382525,3070,100000
2,15B,3,0.601575037182347,0.222169811773591,0.2831446069559675,0.5819081163405591,0.2275195287765676,0.2904780389820039,0.7336322460468883,0.7200549210757057,3056,100000
3,15B,4,0.6004007312252633,0.2228157639175951,0.2837131833427153,0.5847694606582448,0.2262023183315377,0.2888667569536445,0.7325983781313692,0.7268432649987925,3025,100000
4,15B,5,0.600899296944275,0.2223071372558714,0.2832317832594899,0.5853826924633081,0.2279113937485755,0.2898805355654466,0.7343285985767206,0.7222996512053849,3072,100000
0,15B,1,0.5933310823255098,0.2247208988307562,0.2861850712063085,0.5874355111083852,0.2263556183411995,0.2886253009606612,0.728690470649562,0.7253724777262769,3007,320000
1,15B,2,0.5929486271051875,0.2251173898395654,0.2864761588926191,0.5894848595047475,0.2257366223441329,0.2872810356995163,0.7284236983366998,0.7264923046502342,2999,320000
2,15B,3,0.5941640809717355,0.2246732610531993,0.2860101608108896,0.586841268834951,0.2259978014466686,0.2883606356398904,0.7295791258211639,0.7232149558422819,3015,320000
3,15B,4,0.5941445543203447,0.2245240780281357,0.2859104268954024,0.5857658759394104,0.2272245110194152,0.2891655706982708,0.7286673227937346,0.7268776052984208,2981,320000
4,15B,5,0.5931933963260485,0.2249504762951368,0.2863221061276906,0.5884870289856199,0.2259649678410115,0.2879042975420496,0.7288854814585126,0.7252137811844596,2979,320000
0,15B,1,0.5916219926897262,0.2254887443929932,0.2870415561230309,0.5906192999424966,0.2254499035659522,0.2868701531644667,0.7288586123659293,0.7250118074357649,2959,496137
1,15B,2,0.5924177986442063,0.2252750425859551,0.2867962198021399,0.5880887196107889,0.2258424644530563,0.2876136533166275,0.7291734863758553,0.7247887428820007,2987,496137
2,15B,3,0.5927384120647301,0.2250316120295449,0.2864587329384145,0.5853834162826197,0.226998870381473,0.289462925907859,0.7280149781329757,0.7278658488398563,2979,496137
3,15B,4,0.5923495471563522,0.2250814266597823,0.2865835217140782,0.5888527789336149,0.2263832752794126,0.2883023320966413,0.728485211321285,0.7273285543568839,2986,496137
4,15B,5,0.5918885378956837,0.2253409567146957,0.2867855557337584,0.5890658178820232,0.2261219607227729,0.2880682713715181,0.7284149665971804,0.7273576216642538,2978,496137
