,Dataset,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Compression_method
93,CALM1_HUMAN_Roth2017,Lasso,4,0.1372588623797378,0.2656115643587379,0.3363131259616685,0.0608332599563365,0.2589552495583698,0.3266223540811531,0.3937292292864111,0.2397058245309649,71,iDCT3
94,CALM1_HUMAN_Roth2017,Lasso,5,0.086057196056159,0.2733500060145138,0.3430979440126544,0.0522393890423691,0.2683339946932291,0.3418208507614598,0.329812135587175,0.2141973538516926,31,iDCT3
95,CALM1_HUMAN_Roth2017,Lasso,1,0.1571789295318341,0.2595711142175709,0.3262943432433551,0.0468387199085055,0.2811570650018692,0.3564860075924215,0.4155187035532574,0.1850246044858291,82,pca1-2
96,CALM1_HUMAN_Roth2017,Lasso,2,0.1185263874540151,0.2596310411050425,0.3270726155282475,0.0173706262067065,0.3055074639346067,0.3858273775071284,0.3495327151453233,0.1730317832509581,57,pca1-2
97,CALM1_HUMAN_Roth2017,Lasso,3,0.2190440647105014,0.2536806713268739,0.319705056302326,0.0118878588320709,0.2691802222458432,0.3357804471159059,0.4805281069706596,0.2008825284937179,126,pca1-2
98,CALM1_HUMAN_Roth2017,Lasso,4,0.1187646800418344,0.2720613286806125,0.3398987066313191,0.0354823473420156,0.2665279663765332,0.3310012568900918,0.3673430338480039,0.1724774093768246,56,pca1-2
99,CALM1_HUMAN_Roth2017,Lasso,5,0.0984296444905564,0.2721261267240062,0.3407676963448048,0.0491798995576104,0.269787460383515,0.3423721263974015,0.3294571173745063,0.2289137270214677,41,pca1-2
100,CALM1_HUMAN_Roth2017,Lasso,1,0.1816543408656784,0.2540968982415016,0.3215216664179056,0.0535946358797574,0.2763745990514664,0.355220391603414,0.4553093291240298,0.1932433331791323,96,sigmoid1
101,CALM1_HUMAN_Roth2017,Lasso,2,0.1300509718753537,0.2566708041250529,0.3249274704340734,0.0142166010225964,0.3069034823779735,0.3864460921307503,0.3586792863699085,0.1891813966178561,53,sigmoid1
102,CALM1_HUMAN_Roth2017,Lasso,3,0.147283528976907,0.2674244362455417,0.3340708375525618,0.0121064436453979,0.2742268223452844,0.3357433052962496,0.4034777566054598,0.1988411260047114,68,sigmoid1
103,CALM1_HUMAN_Roth2017,Lasso,4,0.1059745873458882,0.2741509956229886,0.3423564356822901,0.0405921131900426,0.2672005963967295,0.3301233129062783,0.3537046044684623,0.2176562696141379,49,sigmoid1
104,CALM1_HUMAN_Roth2017,Lasso,5,0.1275257540186291,0.2675462783776576,0.3352238540316326,0.0442792463901218,0.2670654231595384,0.3432533081461245,0.3476104807599647,0.2670221141383498,62,sigmoid1
105,CALM1_HUMAN_Roth2017,Lasso,1,0.178827685683006,0.2547405904944854,0.3220764731959487,0.0521793392324554,0.2764382091088077,0.3554858985589856,0.4538996913829616,0.1906188933684167,93,rbf1
106,CALM1_HUMAN_Roth2017,Lasso,2,0.1208007518905154,0.2584203222316011,0.3266503891718718,0.0176731966900496,0.3067555276585827,0.3857679710985587,0.3513202454250411,0.1952531413733067,53,rbf1
107,CALM1_HUMAN_Roth2017,Lasso,3,0.1418449468003431,0.2683784512849422,0.3351344876563317,0.0201225433743096,0.2726315915998344,0.3343783638520373,0.4000646085327998,0.1983879735218653,66,rbf1
