,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Compression_method,Dataset,Dataset_Name,ModelSize,parameters,dataset_size,group,prot_length
1561,esmc,2,0.5326697432040298,0.2980299277012078,0.4043071990128091,0.4601544193863827,0.3410474981559305,0.4876307574205878,0.7422462425028316,0.7145140484712836,98,mean,TIM_THEMA,TIM THEMA,300M,300000000.0,1519,Growth,252
1562,esmc,3,0.3790846935519275,0.3608814754205211,0.4843227324845034,0.3627550819941073,0.3597876522029677,0.4577408677019477,0.6561435676555281,0.6056415995352771,44,mean,TIM_THEMA,TIM THEMA,300M,300000000.0,1519,Growth,252
1563,esmc,4,0.4167139672439288,0.3542673203475987,0.4714396239827854,0.2905816261865842,0.356773772859434,0.4719941385793348,0.6735781075633551,0.5829107544058979,48,mean,TIM_THEMA,TIM THEMA,300M,300000000.0,1519,Growth,252
1564,esmc,5,0.5681929767931215,0.2884515054484025,0.3921023054172663,0.4615490658635234,0.3444252825749717,0.4722273196501186,0.7540677597053862,0.7309891672332098,133,mean,TIM_THEMA,TIM THEMA,300M,300000000.0,1519,Growth,252
1565,esmc,1,0.1750442066833624,0.3995664123503581,0.4870972865519959,0.1520469190568146,0.3970872032597886,0.4857487909617833,0.4400258444208166,0.4270866546750704,82,mean,TPK1_HUMAN_Roth2017,TPK1 HUMAN,300M,300000000.0,3424,Growth,243
1566,esmc,2,0.1952096981659671,0.3925795457660038,0.4808121265333405,0.1641046147913503,0.3923859186354164,0.4828696086184725,0.4690739541988767,0.4240879776888352,98,mean,TPK1_HUMAN_Roth2017,TPK1 HUMAN,300M,300000000.0,3424,Growth,243
1567,esmc,3,0.2166017934642538,0.3830238319849986,0.470502594831831,0.1504960929781129,0.4110182770548657,0.5034596940531771,0.4924080936839681,0.4111335343436048,120,mean,TPK1_HUMAN_Roth2017,TPK1 HUMAN,300M,300000000.0,3424,Growth,243
1568,esmc,4,0.2041304232087476,0.3862623177126185,0.4751905684226231,0.1142025035645973,0.4191866200801907,0.5102149017967343,0.4771998286307113,0.3579774248958647,97,mean,TPK1_HUMAN_Roth2017,TPK1 HUMAN,300M,300000000.0,3424,Growth,243
1569,esmc,5,0.2439319507910087,0.37778869586963,0.4662927562708015,0.139647872924445,0.3964083610801577,0.4893181312579907,0.5193444511607527,0.396730493422648,145,mean,TPK1_HUMAN_Roth2017,TPK1 HUMAN,300M,300000000.0,3424,Growth,243
1570,esmc,1,0.4392623033613332,0.3617262848657402,0.4560126130801477,0.3923511611940635,0.3927682283403498,0.4770026885160028,0.6972127598040136,0.6410771929940621,23,mean,TIM_SULSO,TIM SULSO,300M,300000000.0,1519,Growth,248
1571,esmc,2,0.4535199112258727,0.3606377686293547,0.4530470326076827,0.4414935303154315,0.3537519283149898,0.446195981787888,0.7022779406985494,0.6494084179772595,23,mean,TIM_SULSO,TIM SULSO,300M,300000000.0,1519,Growth,248
1572,esmc,3,0.4354878162164854,0.3659131952191012,0.4564330311386011,0.4112686098835939,0.3700667295769075,0.4745984556219987,0.6814209560695987,0.6964628947795556,24,mean,TIM_SULSO,TIM SULSO,300M,300000000.0,1519,Growth,248
1573,esmc,4,0.5142207307237617,0.3388540221844356,0.4268976263171198,0.4518335414483165,0.3440268689262573,0.4431987306560885,0.7171656225292274,0.693296542769031,45,mean,TIM_SULSO,TIM SULSO,300M,300000000.0,1519,Growth,248
1574,esmc,5,0.4573255943922575,0.3555144849085279,0.4470458841488487,0.4154713568065465,0.384151990282602,0.4749716962749775,0.6935948652546478,0.666012841263213,24,mean,TIM_SULSO,TIM SULSO,300M,300000000.0,1519,Growth,248
1575,esmc,1,0.6527974919052559,0.1752363743848501,0.2425414641192367,0.5783818266779346,0.185246773029869,0.2477966443928789,0.7066928778056126,0.6949516453342109,85,mean,RL401_YEAST_Bolon2014,RL401 2014,600M,600000000.0,1435,Other,128
1576,esmc,2,0.6356815596320785,0.1804996388669058,0.2472093115589571,0.520731758111576,0.1872032516966298,0.2695905082492337,0.7092458897148425,0.6243778154813628,72,mean,RL401_YEAST_Bolon2014,RL401 2014,600M,600000000.0,1435,Other,128
1577,esmc,3,0.5268127654416712,0.2051587932751569,0.2799505818002423,0.4826916209103229,0.2090465148525371,0.2886547860594334,0.6596745205015486,0.6101528909295477,36,mean,RL401_YEAST_Bolon2014,RL401 2014,600M,600000000.0,1435,Other,128
1578,esmc,4,0.6621514160563717,0.1678245624012025,0.2318542248020879,0.5975205000216555,0.1949667742256503,0.274322639926525,0.714289279824622,0.7285756788405986,86,mean,RL401_YEAST_Bolon2014,RL401 2014,600M,600000000.0,1435,Other,128
1579,esmc,5,0.5123183688728915,0.2039887135265596,0.2806913129589656,0.5559955282514424,0.2102377859765228,0.2798906553695304,0.6450539540377128,0.6727694425513607,36,mean,RL401_YEAST_Bolon2014,RL401 2014,600M,600000000.0,1435,Other,128
1580,esmc,1,0.2361258501122241,0.3807428783555349,0.4687176187126742,0.190097627806197,0.3822037951966126,0.4747250540049897,0.5103609349836704,0.4631788397277624,142,mean,TPK1_HUMAN_Roth2017,TPK1 HUMAN,600M,600000000.0,3424,Growth,243
1581,esmc,2,0.2242792043417305,0.3832352884620431,0.4720486527149915,0.1855849544741904,0.3870676411689724,0.4766249826514693,0.5039343990415909,0.453242345351301,118,mean,TPK1_HUMAN_Roth2017,TPK1 HUMAN,600M,600000000.0,3424,Growth,243
1582,esmc,3,0.2388833840984835,0.3762170392360435,0.4637632576080077,0.1601498285116845,0.4063018451531334,0.5005908704399377,0.517436997317472,0.4143236973628004,130,mean,TPK1_HUMAN_Roth2017,TPK1 HUMAN,600M,600000000.0,3424,Growth,243
1583,esmc,4,0.2491854848979984,0.3723523151015542,0.4615440859312295,0.1476627584256342,0.4066377235575806,0.5004856697302121,0.528280399704655,0.4122912261468404,140,mean,TPK1_HUMAN_Roth2017,TPK1 HUMAN,600M,600000000.0,3424,Growth,243
1584,esmc,5,0.2507075114505289,0.374755887969827,0.4641986953974333,0.1417355885924816,0.3896981340711992,0.4887240851846454,0.5258638383516127,0.3969942186952677,139,mean,TPK1_HUMAN_Roth2017,TPK1 HUMAN,600M,600000000.0,3424,Growth,243
1585,esmc,1,0.6708379181816351,0.8549030930388551,1.123391314563032,0.5012495510584414,1.0245876078792306,1.3596870213495464,0.774371942151236,0.6834295965032984,70,mean,BLAT_ECOLX_Tenaillon2013,BLAT ECOLX 2013,600M,600000000.0,989,Other,286
1586,esmc,2,0.6021182102889506,0.9570801714502978,1.2403268667142335,0.6468501076284081,0.918693108899012,1.12025619039011,0.7595731584205206,0.7012072612565283,48,mean,BLAT_ECOLX_Tenaillon2013,BLAT ECOLX 2013,600M,600000000.0,989,Other,286
1587,esmc,3,0.7628675855464323,0.7219205969072793,0.945391036273714,0.607728478349297,0.8954887690358485,1.246997660004512,0.7968417669112142,0.7625654257393143,145,mean,BLAT_ECOLX_Tenaillon2013,BLAT ECOLX 2013,600M,600000000.0,989,Other,286
1588,esmc,4,0.5955385327913967,0.9410768405898504,1.2122182832822408,0.5378659056768844,1.064167663682175,1.436424034875236,0.7364301967484274,0.7355812447793998,38,mean,BLAT_ECOLX_Tenaillon2013,BLAT ECOLX 2013,600M,600000000.0,989,Other,286
1589,esmc,5,0.7589608192425683,0.7345672536657969,0.9740638035565284,0.594187118961989,0.8621319042146846,1.1550908934555388,0.8052883818896883,0.7072439016798859,145,mean,BLAT_ECOLX_Tenaillon2013,BLAT ECOLX 2013,600M,600000000.0,989,Other,286
1590,esmc,1,0.5881580968027885,0.41152394347276,0.571250766250348,0.5685387114960525,0.413913370684215,0.5566388316044177,0.7567880320016557,0.7498143209779262,139,mean,BG_STRSQ_hmmerbit,BG STRSQ,600M,600000000.0,3500,Enzyme function,501
1591,esmc,2,0.5782646329485874,0.4144809300812653,0.5736589576074895,0.4987342979270377,0.4365611495426723,0.6199474614949592,0.7497576667413623,0.705839789638359,92,mean,BG_STRSQ_hmmerbit,BG STRSQ,600M,600000000.0,3500,Enzyme function,501
1592,esmc,3,0.5521675964787955,0.4257779823619127,0.5926498203107029,0.576030399331995,0.4106318771321433,0.5623207223335456,0.7451447725458328,0.7154928816843744,94,mean,BG_STRSQ_hmmerbit,BG STRSQ,600M,600000000.0,3500,Enzyme function,501
1593,esmc,4,0.6069518936788176,0.3876201591120447,0.5378165696115952,0.5248785030299361,0.4693350438894544,0.662387737596437,0.7597792544848088,0.7496330106161071,151,mean,BG_STRSQ_hmmerbit,BG STRSQ,600M,600000000.0,3500,Enzyme function,501
1594,esmc,5,0.582754971744676,0.4147905634093284,0.5754556225209876,0.4893879675336429,0.4258351668834685,0.6024048828879968,0.7537895260070776,0.706685646402733,105,mean,BG_STRSQ_hmmerbit,BG STRSQ,600M,600000000.0,3500,Enzyme function,501
1595,esmc,1,0.6172065405227662,0.5809666556610293,0.7117007849086255,0.5689007401594743,0.6157506029383238,0.7589986411675829,0.8070504934389324,0.7686712566712567,59,mean,BLAT_ECOLX_Ranganathan2015,BLAT ECOLX 2015,600M,600000000.0,4996,Growth,286
