,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Sample_size
192,esm2_650M,3,0.7826803913306308,0.1417143307210448,0.1831234028194127,0.7713331972850141,0.145284769665366,0.1860449490131521,0.9103678081416388,0.9003325523286375,676,32000
193,esm2_650M,4,0.7816017039674253,0.1419259155016357,0.1831153362045091,0.7730911376498066,0.1456041938792832,0.1872207013549329,0.9096038370746932,0.9073238439923612,688,32000
194,esm2_650M,5,0.7805743279639233,0.1426246746898277,0.1838290467015335,0.7768606177727176,0.1430611039329186,0.1845023697123425,0.9092093209302584,0.9065467178803212,691,32000
195,esm2_650M,1,0.7816524937335387,0.1419211113146997,0.1827728719553629,0.7674139271378715,0.1463696309298432,0.1896499969240732,0.9082437207234686,0.9053788510994722,689,36521
196,esm2_650M,2,0.7820359556331267,0.1416364087503523,0.182629966895867,0.7672093959026021,0.1459078761640366,0.1896597437060417,0.9092101491750608,0.9037254921600484,694,36521
197,esm2_650M,3,0.7821015238010142,0.1418618915288929,0.1828648093113502,0.7626092710498698,0.1468409553293271,0.1903931723686751,0.9101332961520032,0.8964852881087906,670,36521
198,esm2_650M,4,0.7799440909714933,0.142056985861552,0.183748231501948,0.7774189764676163,0.1441853517645197,0.1844250400963523,0.9083289080299436,0.9077145311426648,682,36521
199,esm2_650M,5,0.7804137865126585,0.1423480054990835,0.1837108030354831,0.7733656864583491,0.1437601418899601,0.1854937626833249,0.9088580425263676,0.9053462419770676,697,36521
200,esm2_3B,1,0.9892613622609924,0.0310588880119,0.0397329000238475,0.0835532577036565,0.2724550789340362,0.318138455766915,0.9953846153846154,0.1071428571428571,32,32
201,esm2_3B,2,-4.218847493575595e-15,0.2645390390744488,0.3207985580024556,-1.6610572357785602,0.5152001043055398,0.5740955720643821,,,0,32
202,esm2_3B,3,0.4805989213255333,0.2383195087957605,0.2808047441083541,-1.044234609121733,0.3058163209180857,0.3337057204659176,0.7948717948717947,0.4857142857142857,7,32
203,esm2_3B,4,0.954827528273492,0.0690296420359843,0.0793459646409549,-0.3344461127507676,0.3624371809565811,0.4187494603401885,0.974017094017094,-0.2571428571428572,25,32
