,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Sample_size
70,esm2_8M,1,0.7141001678549693,0.1867862294917313,0.2423168416428829,0.6189805866528737,0.2149665439564943,0.2748707383594586,0.7957526922648134,0.7522572410937719,256,3200
71,esm2_8M,2,0.7015783488742975,0.1896574848293981,0.2464347049985858,0.6614072115076555,0.2059018248411879,0.263961739910244,0.7935327974840871,0.7645082025291501,242,3200
72,esm2_8M,3,0.7033498999092913,0.1917267840260677,0.2460184409976095,0.6447624171874653,0.2047604353140568,0.2690332492047609,0.7947432835322024,0.7657728142452565,238,3200
73,esm2_8M,4,0.7131421138153378,0.1879755832681933,0.2420386657910783,0.6261001216547495,0.2088572325901437,0.2755283155848296,0.8008121859861247,0.7427048092635187,253,3200
74,esm2_8M,5,0.7118306112353134,0.1866301759070724,0.2417271789441466,0.6478353435277533,0.2112100538949342,0.2710038052704716,0.7958618370229263,0.7766285105060101,258,3200
75,esm2_8M,1,0.674647066114378,0.1973447509678723,0.2556296885366684,0.6400777361653611,0.2062636349129165,0.2718664374222056,0.7722103721057778,0.7581751283018852,249,10000
76,esm2_8M,2,0.6719928711586156,0.1981935573108552,0.2574020082369658,0.6450279567933809,0.2065502955277061,0.2670776285292671,0.7731980945223544,0.7562732862155664,255,10000
77,esm2_8M,3,0.6701171957395122,0.199115882959208,0.2580943807508075,0.6507735596668907,0.2041629725552256,0.2650965800352186,0.7721052891872546,0.763575853818962,255,10000
78,esm2_8M,4,0.6710973876135347,0.197634092904567,0.2570732967039868,0.6444790406962937,0.2049852038193321,0.2699615247004862,0.7708822212869507,0.7673136260669667,249,10000
79,esm2_8M,5,0.670655068975133,0.1992410316854962,0.2587213761666505,0.648446276139131,0.2022975248309661,0.2623052050905241,0.7744968376515212,0.7452553727314415,251,10000
80,esm2_8M,1,0.6674033301421558,0.1987516914162486,0.2583029323720524,0.652066319103616,0.203397019299049,0.2662217536839562,0.7653279243309872,0.7637092215847979,250,32000
81,esm2_8M,2,0.6651897079178464,0.2000907418461805,0.2600832993439843,0.6560833623605036,0.2019753937708745,0.2608614887571679,0.7670640818647729,0.756322314867449,255,32000
82,esm2_8M,3,0.6680783986312705,0.1991221220469507,0.2585270075361055,0.6459290704133189,0.2043848624286411,0.2666005060771134,0.7687231223019945,0.7524293636714958,248,32000
83,esm2_8M,4,0.663620866036555,0.2002872426026025,0.2600027644580663,0.6675165261145122,0.1992904812889411,0.2593567328091496,0.7657291947573265,0.7712437112856882,246,32000
84,esm2_8M,5,0.6636785315495493,0.2000923686256962,0.260144554057549,0.6656885509610659,0.2002081273124465,0.2594151955417991,0.7646898367812428,0.7674272162110304,250,32000
85,esm2_8M,1,0.6609466346899149,0.2010382842890076,0.2614035558706635,0.6564619928226822,0.2023747277661134,0.2624708933564863,0.7646353288674222,0.7624436490293804,248,100000
86,esm2_8M,2,0.6605170852632538,0.2012760173590431,0.2615459476335225,0.6568582581458249,0.2017806831469868,0.2624190318961513,0.7648340139753133,0.7604945981906404,254,100000
87,esm2_8M,3,0.6609024110269541,0.2010786210817154,0.2612145563456654,0.6536975007753338,0.202936186252882,0.2643657860617384,0.7649093647551485,0.7604460029164075,250,100000
88,esm2_8M,4,0.6597988371513193,0.2016084405778896,0.2617791608090298,0.6555012442746633,0.2018390171679223,0.2631156925990669,0.763593009690434,0.7671525148938718,249,100000
89,esm2_8M,5,0.6581290991336299,0.2018178816414877,0.2621391026968738,0.6647483702974817,0.2011444903702981,0.2606638409040883,0.7641783566061704,0.7655391948296704,249,100000
90,esm2_8M,1,0.6570833979517614,0.2022606891762625,0.262797204437106,0.6567870668566731,0.2028467130674869,0.2632511634917999,0.7616956362541747,0.7620146127071846,247,320000
91,esm2_8M,2,0.6572368050151454,0.2023485908186977,0.2628820690099192,0.6561686524475366,0.2020768574926745,0.2629148416331607,0.7618305829769362,0.7609981186741835,251,320000
92,esm2_8M,3,0.6577733623729702,0.2021019441625541,0.2626413646451347,0.6546532749755567,0.2028629722596407,0.2636362816078275,0.7625822615165637,0.758006346159655,247,320000
93,esm2_8M,4,0.6572490347831068,0.2021694316973978,0.2627445088614756,0.656670057690796,0.2027007760249218,0.2632567325443262,0.7610510578974918,0.7642160395611506,252,320000
94,esm2_8M,5,0.6569723083984486,0.202478754746571,0.2629211197723941,0.6572841567336337,0.2018657092864691,0.2627383535380945,0.7619262729413757,0.7617269767325233,245,320000
95,esm2_8M,1,0.6573232017740411,0.2023272562618399,0.2629395729147074,0.65756177289638,0.2016868618754147,0.2623691710112188,0.7629061293384692,0.7590850910570273,252,496137
96,esm2_8M,2,0.6569054408347383,0.2023641880710507,0.2631314342223299,0.6586510346387893,0.2019232289049978,0.2618224914968646,0.7621845879837396,0.762439946596448,255,496137
97,esm2_8M,3,0.6576938995797686,0.2020269077378101,0.2626229412981478,0.6547263183835788,0.2029311334513206,0.264150447667766,0.7616941496679126,0.7631041922267825,252,496137
98,esm2_8M,4,0.6576245398838083,0.2019270075431224,0.2626386063141849,0.6555441774417452,0.2030013336180857,0.2638859336904753,0.7618590318853588,0.7621577355900341,252,496137
99,esm2_8M,5,0.657094874698039,0.2023106037909894,0.2628783776405078,0.6570062381644606,0.2021153992784276,0.2631797095127534,0.762077106319937,0.76252003784042,250,496137
100,esm2_35M,1,0.7483472755917727,0.1612790809618018,0.2141622506036625,-0.5867403990381064,0.4955107605606011,0.5846407824810615,0.7341026004335032,0.1576220812478201,9,32
101,esm2_35M,2,-6.439293542825908e-15,0.4300866060180217,0.4499118270202464,-0.0459650782815739,0.4182396632574465,0.4376284709249048,,,0,32
102,esm2_35M,3,0.36648862428521,0.3242934630069603,0.3600372365272477,0.1183142036730828,0.3559434572794352,0.3960641837095887,0.5966404515706395,0.6957252427829381,5,32
103,esm2_35M,4,0.5107339360389024,0.2740247487962148,0.3111486210350918,0.0123252156694405,0.3784728148683668,0.4189707378004433,0.7577510617752073,0.1428571428571428,7,32
104,esm2_35M,5,0.989489526251262,0.0380505001681852,0.046535502166958,-1.4853390644431963,0.6041949233504634,0.6534851505593059,0.9583253596029288,-0.753702346348183,33,32
105,esm2_35M,1,0.3662008274220729,0.306944882520008,0.3502024453628582,0.3255014637318157,0.3245212019197422,0.3748776517565945,0.5709117835761406,0.4648032224403223,8,100
106,esm2_35M,2,0.4814890534140114,0.2771294020313718,0.3217485770843797,0.0175235277840574,0.3574838351344786,0.4248944935283989,0.5360731618781801,0.4288001838365601,7,100
